,Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
12621,2016-05-07,7,May,2016,37,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,25,3,9,141,75,216
4049,2016-05-07,7,May,2016,40,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Road Bottle Cage,17,3,9,100,51,151
65199,2016-05-07,7,May,2016,56,Adults (35-64),F,Germany,Hamburg,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,158,344,502
5785,2016-05-07,7,May,2016,44,Adults (35-64),M,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,28,3,9,163,84,247
20011,2016-05-07,7,May,2016,28,Young Adults (25-34),F,United Kingdom,England,Clothing,Caps,AWC Logo Cap,15,7,9,25,105,130
43243,2016-05-07,7,May,2016,46,Adults (35-64),M,United States,Washington,Accessories,Hydration Packs,Hydration Pack - 70 oz.,28,21,55,613,588,1201
15034,2016-05-07,7,May,2016,49,Adults (35-64),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,12,2,5,28,24,52
48613,2016-05-07,7,May,2016,49,Adults (35-64),M,Australia,New South Wales,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",13,38,50,72,494,566
98411,2016-05-07,7,May,2016,18,Youth (<25),M,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,12,2,5,35,24,59
15035,2016-05-07,7,May,2016,49,Adults (35-64),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,35,30,65
36479,2016-05-07,7,May,2016,43,Adults (35-64),F,France,Hauts de Seine,Accessories,Helmets,"Sport-100 Helmet, Blue",17,13,35,332,221,553
9846,2016-05-07,7,May,2016,57,Adults (35-64),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,29,2,5,55,58,113
19743,2016-05-07,7,May,2016,56,Adults (35-64),F,Germany,Hamburg,Clothing,Caps,AWC Logo Cap,17,7,9,23,119,142
21079,2016-05-07,7,May,2016,34,Young Adults (25-34),M,United Kingdom,England,Clothing,Caps,AWC Logo Cap,25,7,9,41,175,216
96598,2016-05-07,7,May,2016,32,Young Adults (25-34),M,United States,California,Accessories,Tires and Tubes,Road Tire Tube,22,1,4,64,22,86
79045,2016-05-07,7,May,2016,18,Youth (<25),F,Germany,Saarland,Accessories,Tires and Tubes,HL Road Tire,19,12,33,286,228,514
66837,2016-05-07,7,May,2016,30,Young Adults (25-34),F,France,Yveline,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,138,713,851
79046,2016-05-07,7,May,2016,18,Youth (<25),F,Germany,Saarland,Accessories,Tires and Tubes,HL Road Tire,14,12,33,211,168,379
72725,2016-05-07,7,May,2016,52,Adults (35-64),M,United States,Washington,Clothing,Shorts,"Women's Mountain Shorts, L",9,26,70,257,234,491
58065,2016-05-07,7,May,2016,24,Youth (<25),F,France,Essonne,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,961,1266,2227
96599,2016-05-07,7,May,2016,32,Young Adults (25-34),M,United States,California,Accessories,Tires and Tubes,Road Tire Tube,29,1,4,85,29,114
48607,2016-05-07,7,May,2016,50,Adults (35-64),M,United States,Washington,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",11,42,54,1,462,463
72087,2016-05-07,7,May,2016,44,Adults (35-64),M,United Kingdom,England,Clothing,Shorts,"Women's Mountain Shorts, M",13,26,70,536,338,874
21679,2016-05-07,7,May,2016,32,Young Adults (25-34),F,Australia,Victoria,Accessories,Cleaners,Bike Wash - Dissolver,28,3,8,93,84,177
28295,2016-05-07,7,May,2016,37,Adults (35-64),M,Australia,New South Wales,Clothing,Gloves,"Half-Finger Gloves, S",5,9,24,59,45,104
103844,2016-05-07,7,May,2016,30,Young Adults (25-34),F,France,Yveline,Accessories,Tires and Tubes,Patch Kit/8 Patches,11,1,2,6,11,17
108891,2016-05-08,8,May,2016,27,Young Adults (25-34),M,United Kingdom,England,Bikes,Touring Bikes,"Touring-3000 Blue, 44",1,461,742,251,461,712
97288,2016-05-08,8,May,2016,25,Young Adults (25-34),M,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,12,2,5,35,24,59
18515,2016-05-08,8,May,2016,44,Adults (35-64),M,United Kingdom,England,Clothing,Caps,AWC Logo Cap,5,7,9,8,35,43
19035,2016-05-08,8,May,2016,22,Youth (<25),F,United States,California,Clothing,Caps,AWC Logo Cap,23,7,9,42,161,203
89568,2016-05-08,8,May,2016,35,Adults (35-64),M,United States,Washington,Accessories,Tires and Tubes,HL Mountain Tire,11,13,35,157,143,300
47919,2016-05-08,8,May,2016,29,Young Adults (25-34),M,Australia,Queensland,Clothing,Jerseys,"Long-Sleeve Logo Jersey, S",23,38,50,92,874,966
20265,2016-05-08,8,May,2016,29,Young Adults (25-34),M,United States,Washington,Clothing,Caps,AWC Logo Cap,8,7,9,0,56,56
30595,2016-05-08,8,May,2016,39,Adults (35-64),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Red",2,13,35,43,26,69
25781,2016-05-08,8,May,2016,29,Young Adults (25-34),M,United States,California,Accessories,Fenders,Fender Set - Mountain,5,8,22,68,40,108
80971,2016-05-08,8,May,2016,31,Young Adults (25-34),M,Germany,Hessen,Accessories,Tires and Tubes,Patch Kit/8 Patches,18,1,2,15,18,33
39585,2016-05-08,8,May,2016,49,Adults (35-64),M,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",22,13,35,469,286,755
77016,2016-05-08,8,May,2016,39,Adults (35-64),F,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,25,1,2,24,25,49
42861,2016-05-08,8,May,2016,30,Young Adults (25-34),M,Australia,Queensland,Accessories,Hydration Packs,Hydration Pack - 70 oz.,23,21,55,580,483,1063
80970,2016-05-08,8,May,2016,31,Young Adults (25-34),M,Germany,Hessen,Accessories,Tires and Tubes,Patch Kit/8 Patches,5,1,2,4,5,9
77017,2016-05-08,8,May,2016,39,Adults (35-64),F,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,6,1,2,6,6,12
45543,2016-05-08,8,May,2016,44,Adults (35-64),M,United Kingdom,England,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",8,38,50,80,304,384
86758,2016-05-08,8,May,2016,51,Adults (35-64),F,Germany,Hessen,Accessories,Tires and Tubes,Mountain Tire Tube,19,2,5,50,38,88
1039,2016-05-08,8,May,2016,37,Adults (35-64),M,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,97,59,156
22577,2016-05-08,8,May,2016,43,Adults (35-64),M,Australia,New South Wales,Accessories,Cleaners,Bike Wash - Dissolver,7,3,8,28,21,49
51711,2016-05-08,8,May,2016,45,Adults (35-64),M,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",2,1266,2320,2015,2532,4547
70781,2016-05-08,8,May,2016,39,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-150 Red, 52",2,2171,3578,2671,4342,7013
56539,2016-05-08,8,May,2016,35,Adults (35-64),F,United States,California,Bikes,Mountain Bikes,"Mountain-500 Black, 42",1,295,540,234,295,529
55927,2016-05-08,8,May,2016,33,Young Adults (25-34),F,United States,Washington,Bikes,Mountain Bikes,"Mountain-500 Black, 48",1,295,540,126,295,421
86759,2016-05-08,8,May,2016,51,Adults (35-64),F,Germany,Hessen,Accessories,Tires and Tubes,Mountain Tire Tube,13,2,5,34,26,60
51865,2016-05-08,8,May,2016,35,Adults (35-64),F,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,1031,1266,2297
35447,2016-05-08,8,May,2016,26,Young Adults (25-34),M,Australia,Victoria,Accessories,Helmets,"Sport-100 Helmet, Black",29,13,35,425,377,802
90893,2016-05-08,8,May,2016,29,Young Adults (25-34),F,United Kingdom,England,Accessories,Tires and Tubes,HL Mountain Tire,1,13,35,21,13,34
105192,2016-05-08,8,May,2016,46,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,18,1,2,17,18,35
80802,2016-05-08,8,May,2016,31,Young Adults (25-34),M,Canada,British Columbia,Accessories,Tires and Tubes,Road Tire Tube,13,1,4,38,13,51
107143,2016-05-08,8,May,2016,28,Young Adults (25-34),M,Germany,Hessen,Accessories,Tires and Tubes,Touring Tire,22,11,29,351,242,593
102949,2016-05-08,8,May,2016,48,Adults (35-64),M,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,20,1,2,11,20,31
102948,2016-05-08,8,May,2016,48,Adults (35-64),M,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,21,1,2,12,21,33
14005,2016-05-08,8,May,2016,50,Adults (35-64),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,17,2,5,40,34,74
80801,2016-05-08,8,May,2016,31,Young Adults (25-34),M,Canada,British Columbia,Accessories,Tires and Tubes,Road Tire Tube,8,1,4,24,8,32
73173,2016-05-08,8,May,2016,32,Young Adults (25-34),M,Australia,South Australia,Clothing,Shorts,"Women's Mountain Shorts, S",1,26,70,31,26,57
39275,2016-05-08,8,May,2016,34,Young Adults (25-34),F,France,Yveline,Accessories,Helmets,"Sport-100 Helmet, Blue",13,13,35,177,169,346
34175,2016-05-08,8,May,2016,51,Adults (35-64),F,Germany,Hessen,Accessories,Helmets,"Sport-100 Helmet, Red",27,13,35,528,351,879
105191,2016-05-08,8,May,2016,46,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,15,1,2,14,15,29
18893,2016-05-08,8,May,2016,48,Adults (35-64),F,United States,Washington,Clothing,Caps,AWC Logo Cap,1,7,9,0,7,7
69081,2016-05-08,8,May,2016,32,Young Adults (25-34),M,United Kingdom,England,Bikes,Road Bikes,"Road-550-W Yellow, 38",2,713,1120,724,1426,2150
22951,2016-05-08,8,May,2016,18,Youth (<25),M,United States,California,Accessories,Cleaners,Bike Wash - Dissolver,6,3,8,29,18,47
107502,2016-05-08,8,May,2016,48,Adults (35-64),F,United States,Oregon,Accessories,Tires and Tubes,Touring Tire Tube,20,2,5,46,40,86
102175,2016-05-08,8,May,2016,40,Adults (35-64),M,United States,Oregon,Accessories,Tires and Tubes,Road Tire Tube,1,1,4,2,1,3
102174,2016-05-08,8,May,2016,40,Adults (35-64),M,United States,Oregon,Accessories,Tires and Tubes,Road Tire Tube,28,1,4,68,28,96
96820,2016-05-08,8,May,2016,50,Adults (35-64),F,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,3,2,5,9,6,15
97289,2016-05-08,8,May,2016,25,Young Adults (25-34),M,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,6,2,5,17,12,29
20579,2016-05-08,8,May,2016,35,Adults (35-64),F,United Kingdom,England,Clothing,Caps,AWC Logo Cap,12,7,9,20,84,104
82093,2016-05-08,8,May,2016,53,Adults (35-64),M,Australia,New South Wales,Accessories,Tires and Tubes,Mountain Tire Tube,25,2,5,59,50,109
96821,2016-05-08,8,May,2016,50,Adults (35-64),F,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,11,2,5,32,22,54
107141,2016-05-08,8,May,2016,28,Young Adults (25-34),M,Germany,Hessen,Accessories,Tires and Tubes,Touring Tire,6,11,29,96,66,162
109917,2016-05-08,8,May,2016,35,Adults (35-64),F,France,Seine (Paris),Bikes,Touring Bikes,"Touring-2000 Blue, 54",1,755,1215,241,755,996
35475,2016-05-08,8,May,2016,33,Young Adults (25-34),F,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Black",2,13,35,29,26,55
14004,2016-05-08,8,May,2016,50,Adults (35-64),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,27,2,5,63,54,117
107142,2016-05-08,8,May,2016,28,Young Adults (25-34),M,Germany,Hessen,Accessories,Tires and Tubes,Touring Tire,26,11,29,415,286,701
37691,2016-05-08,8,May,2016,32,Young Adults (25-34),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",14,13,35,298,182,480
38443,2016-05-08,8,May,2016,50,Adults (35-64),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Black",15,13,35,320,195,515
89208,2016-05-08,8,May,2016,26,Young Adults (25-34),M,Australia,Victoria,Accessories,Tires and Tubes,Patch Kit/8 Patches,3,1,2,2,3,5
75476,2016-05-08,8,May,2016,29,Young Adults (25-34),F,Canada,British Columbia,Accessories,Tires and Tubes,LL Mountain Tire,26,9,25,410,234,644
105193,2016-05-08,8,May,2016,46,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,1,1,2,1,1,2
55401,2016-05-08,8,May,2016,50,Adults (35-64),F,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,997,1252,2249
80291,2016-05-08,8,May,2016,43,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,HL Mountain Tire,14,13,35,298,182,480
8825,2016-05-08,8,May,2016,18,Youth (<25),M,United States,Washington,Accessories,Bottles and Cages,Road Bottle Cage,25,3,9,101,75,176
82291,2016-05-08,8,May,2016,30,Young Adults (25-34),F,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,9,2,5,27,18,45
75112,2016-05-08,8,May,2016,33,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,11,1,2,6,11,17
75113,2016-05-08,8,May,2016,33,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,7,1,2,4,7,11
7856,2016-05-08,8,May,2016,45,Adults (35-64),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,1,2,5,3,2,5
94091,2016-05-08,8,May,2016,46,Adults (35-64),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,6,1,2,6,6,12
82290,2016-05-08,8,May,2016,30,Young Adults (25-34),F,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,29,2,5,86,58,144
12093,2016-05-08,8,May,2016,29,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,44,30,74
7857,2016-05-08,8,May,2016,45,Adults (35-64),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,20,2,5,58,40,98
22547,2016-05-08,8,May,2016,28,Young Adults (25-34),F,Australia,Victoria,Accessories,Cleaners,Bike Wash - Dissolver,1,3,8,3,3,6
11915,2016-05-08,8,May,2016,20,Youth (<25),F,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,28,4,10,162,112,274
94461,2016-05-08,8,May,2016,35,Adults (35-64),F,United Kingdom,England,Accessories,Tires and Tubes,Patch Kit/8 Patches,24,1,2,22,24,46
26753,2016-05-08,8,May,2016,44,Adults (35-64),F,Canada,British Columbia,Accessories,Fenders,Fender Set - Mountain,9,8,22,124,72,196
92511,2016-05-08,8,May,2016,30,Young Adults (25-34),M,Australia,Queensland,Accessories,Tires and Tubes,Road Tire Tube,17,1,4,40,17,57
92510,2016-05-08,8,May,2016,30,Young Adults (25-34),M,Australia,Queensland,Accessories,Tires and Tubes,Road Tire Tube,19,1,4,45,19,64
27983,2016-05-08,8,May,2016,23,Youth (<25),F,Australia,Victoria,Clothing,Gloves,"Half-Finger Gloves, S",7,9,24,70,63,133
73009,2016-05-08,8,May,2016,56,Adults (35-64),M,United States,California,Clothing,Shorts,"Women's Mountain Shorts, M",17,26,70,724,442,1166
28435,2016-05-08,8,May,2016,33,Young Adults (25-34),F,United States,Washington,Clothing,Gloves,"Half-Finger Gloves, L",14,9,24,136,126,262
8824,2016-05-08,8,May,2016,18,Youth (<25),M,United States,Washington,Accessories,Bottles and Cages,Road Bottle Cage,20,3,9,80,60,140
17213,2016-05-08,8,May,2016,29,Young Adults (25-34),M,Australia,Queensland,Clothing,Caps,AWC Logo Cap,17,7,9,10,119,129
43721,2016-05-08,8,May,2016,26,Young Adults (25-34),M,United States,California,Clothing,Jerseys,"Long-Sleeve Logo Jersey, S",9,38,50,99,342,441
80803,2016-05-08,8,May,2016,31,Young Adults (25-34),M,Canada,British Columbia,Accessories,Tires and Tubes,Road Tire Tube,7,1,4,21,7,28
60961,2016-05-08,8,May,2016,43,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,942,2171,3113
72089,2016-05-08,8,May,2016,44,Adults (35-64),M,United Kingdom,England,Clothing,Shorts,"Women's Mountain Shorts, M",24,26,70,989,624,1613
75477,2016-05-08,8,May,2016,29,Young Adults (25-34),F,Canada,British Columbia,Accessories,Tires and Tubes,LL Mountain Tire,19,9,25,299,171,470
89209,2016-05-08,8,May,2016,26,Young Adults (25-34),M,Australia,Victoria,Accessories,Tires and Tubes,Patch Kit/8 Patches,12,1,2,7,12,19
47125,2016-05-08,8,May,2016,44,Adults (35-64),F,Canada,British Columbia,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",3,38,50,35,114,149
80290,2016-05-08,8,May,2016,43,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,HL Mountain Tire,8,13,35,170,104,274
55926,2016-05-08,8,May,2016,33,Young Adults (25-34),F,United States,Washington,Bikes,Mountain Bikes,"Mountain-500 Black, 48",1,295,540,126,295,421
56357,2016-05-08,8,May,2016,29,Young Adults (25-34),F,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,961,1266,2227
48871,2016-05-08,8,May,2016,32,Young Adults (25-34),M,Australia,South Australia,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",28,42,54,64,1176,1240
13439,2016-05-08,8,May,2016,31,Young Adults (25-34),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,16,2,5,38,32,70
41785,2016-05-08,8,May,2016,48,Adults (35-64),F,United States,Oregon,Accessories,Helmets,"Sport-100 Helmet, Black",1,13,35,17,13,30
41789,2016-05-08,8,May,2016,59,Adults (35-64),F,United States,Oregon,Accessories,Helmets,"Sport-100 Helmet, Black",10,13,35,171,130,301
67409,2016-05-08,8,May,2016,25,Young Adults (25-34),M,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 44",1,344,540,77,344,421
102525,2016-05-08,8,May,2016,51,Adults (35-64),F,Australia,New South Wales,Accessories,Tires and Tubes,Mountain Tire Tube,13,2,5,31,26,57
36737,2016-05-08,8,May,2016,31,Young Adults (25-34),F,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Black",24,13,35,419,312,731
13438,2016-05-08,8,May,2016,31,Young Adults (25-34),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,20,2,5,47,40,87
375,2016-05-08,8,May,2016,35,Adults (35-64),F,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,15,45,120,1089,675,1764
54125,2016-05-08,8,May,2016,42,Adults (35-64),F,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,1020,1252,2272
29983,2016-05-08,8,May,2016,45,Adults (35-64),M,United States,California,Accessories,Helmets,"Sport-100 Helmet, Red",4,13,35,85,52,137
53331,2016-05-08,8,May,2016,30,Young Adults (25-34),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",1,420,769,334,420,754
8011,2016-05-08,8,May,2016,33,Young Adults (25-34),F,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,17,18,35
55579,2016-05-08,8,May,2016,35,Adults (35-64),M,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",3,1266,2320,1631,3798,5429
8010,2016-05-08,8,May,2016,33,Young Adults (25-34),F,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,22,2,5,42,44,86
54563,2016-05-08,8,May,2016,31,Young Adults (25-34),F,Australia,Queensland,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,676,1252,1928
5653,2016-05-08,8,May,2016,36,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,22,2,5,65,44,109
89569,2016-05-08,8,May,2016,35,Adults (35-64),M,United States,Washington,Accessories,Tires and Tubes,HL Mountain Tire,14,13,35,200,182,382
8009,2016-05-08,8,May,2016,33,Young Adults (25-34),F,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,23,2,5,44,46,90
67129,2016-05-08,8,May,2016,29,Young Adults (25-34),M,Australia,Queensland,Bikes,Road Bikes,"Road-250 Black, 48",1,1555,2443,497,1555,2052
31507,2016-05-08,8,May,2016,25,Young Adults (25-34),M,United States,California,Accessories,Helmets,"Sport-100 Helmet, Black",1,13,35,21,13,34
65877,2016-05-08,8,May,2016,29,Young Adults (25-34),M,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 48",1,344,540,77,344,421
57121,2016-05-08,8,May,2016,44,Adults (35-64),F,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-500 Black, 42",1,295,540,240,295,535
108421,2016-05-08,8,May,2016,50,Adults (35-64),M,Australia,New South Wales,Bikes,Touring Bikes,"Touring-3000 Yellow, 54",1,461,742,185,461,646
22113,2016-05-08,8,May,2016,31,Young Adults (25-34),F,Australia,Queensland,Accessories,Cleaners,Bike Wash - Dissolver,2,3,8,7,6,13
22147,2016-05-08,8,May,2016,20,Youth (<25),F,United States,California,Accessories,Cleaners,Bike Wash - Dissolver,18,3,8,87,54,141
26887,2016-05-08,8,May,2016,42,Adults (35-64),F,Canada,British Columbia,Accessories,Fenders,Fender Set - Mountain,16,8,22,220,128,348
69579,2016-05-08,8,May,2016,45,Adults (35-64),M,Australia,Victoria,Bikes,Road Bikes,"Road-650 Black, 52",1,487,783,132,487,619
95453,2016-05-08,8,May,2016,60,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,17,2,5,49,34,83
37349,2016-05-08,8,May,2016,43,Adults (35-64),M,United States,California,Accessories,Helmets,"Sport-100 Helmet, Black",3,13,35,64,39,103
100242,2016-05-08,8,May,2016,50,Adults (35-64),F,United States,Washington,Accessories,Tires and Tubes,HL Road Tire,31,12,33,426,372,798
7219,2016-05-08,8,May,2016,60,Adults (35-64),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,21,2,5,61,42,103
16935,2016-05-08,8,May,2016,50,Adults (35-64),M,Australia,New South Wales,Clothing,Caps,AWC Logo Cap,12,7,9,10,84,94
21857,2016-05-08,8,May,2016,39,Adults (35-64),F,Canada,British Columbia,Accessories,Cleaners,Bike Wash - Dissolver,7,3,8,34,21,55
100243,2016-05-08,8,May,2016,50,Adults (35-64),F,United States,Washington,Accessories,Tires and Tubes,HL Road Tire,10,12,33,137,120,257
86635,2016-05-08,8,May,2016,22,Youth (<25),F,United States,Washington,Accessories,Tires and Tubes,Mountain Tire Tube,31,2,5,59,62,121
40565,2016-05-08,8,May,2016,25,Young Adults (25-34),M,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Black",27,13,35,386,351,737
101267,2016-05-08,8,May,2016,32,Young Adults (25-34),M,United Kingdom,England,Accessories,Tires and Tubes,Touring Tire Tube,23,2,5,64,46,110
101266,2016-05-08,8,May,2016,32,Young Adults (25-34),M,United Kingdom,England,Accessories,Tires and Tubes,Touring Tire Tube,1,2,5,3,2,5
101265,2016-05-08,8,May,2016,32,Young Adults (25-34),M,United Kingdom,England,Accessories,Tires and Tubes,Touring Tire Tube,11,2,5,31,22,53
29415,2016-05-08,8,May,2016,31,Young Adults (25-34),M,Germany,Hessen,Clothing,Gloves,"Half-Finger Gloves, S",16,9,24,213,144,357
38565,2016-05-08,8,May,2016,29,Young Adults (25-34),M,Australia,Queensland,Accessories,Helmets,"Sport-100 Helmet, Blue",29,13,35,476,377,853
72507,2016-05-08,8,May,2016,46,Adults (35-64),F,United States,California,Clothing,Shorts,"Women's Mountain Shorts, L",24,26,70,1022,624,1646
84689,2016-05-08,8,May,2016,23,Youth (<25),M,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,17,1,2,17,17,34
84688,2016-05-08,8,May,2016,23,Youth (<25),M,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,15,1,2,15,15,30
59859,2016-05-08,8,May,2016,37,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-650 Red, 60",1,487,783,280,487,767
8057,2016-05-08,8,May,2016,39,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,30,2,5,89,60,149
8056,2016-05-08,8,May,2016,39,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,27,18,45
83880,2016-05-08,8,May,2016,32,Young Adults (25-34),F,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,2,2,5,6,4,10
83881,2016-05-08,8,May,2016,32,Young Adults (25-34),F,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,2,2,5,6,4,10
32189,2016-05-08,8,May,2016,22,Youth (<25),F,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Black",5,13,35,72,65,137
33613,2016-05-08,8,May,2016,23,Youth (<25),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Red",5,13,35,108,65,173
83759,2016-05-08,8,May,2016,49,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,23,1,2,22,23,45
26545,2016-05-08,8,May,2016,23,Youth (<25),M,Australia,Victoria,Accessories,Fenders,Fender Set - Mountain,20,8,22,188,160,348
83758,2016-05-08,8,May,2016,49,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,28,1,2,27,28,55
57377,2016-05-08,8,May,2016,25,Young Adults (25-34),M,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 42",2,1252,2295,1076,2504,3580
109749,2016-05-08,8,May,2016,28,Young Adults (25-34),M,Germany,Hessen,Bikes,Touring Bikes,"Touring-3000 Yellow, 54",1,461,742,229,461,690
107503,2016-05-08,8,May,2016,48,Adults (35-64),F,United States,Oregon,Accessories,Tires and Tubes,Touring Tire Tube,13,2,5,30,26,56
42543,2016-05-08,8,May,2016,36,Adults (35-64),F,Canada,British Columbia,Accessories,Hydration Packs,Hydration Pack - 70 oz.,27,21,55,903,567,1470
93470,2016-05-08,8,May,2016,34,Young Adults (25-34),F,France,Yveline,Accessories,Tires and Tubes,Patch Kit/8 Patches,12,1,2,6,12,18
90459,2016-05-08,8,May,2016,22,Youth (<25),F,Australia,Victoria,Accessories,Tires and Tubes,Patch Kit/8 Patches,26,1,2,15,26,41
108097,2016-05-08,8,May,2016,37,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Road Tire Tube,8,1,4,23,8,31
42203,2016-05-08,8,May,2016,35,Adults (35-64),F,Canada,British Columbia,Accessories,Hydration Packs,Hydration Pack - 70 oz.,3,21,55,100,63,163
60401,2016-05-08,8,May,2016,51,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-350-W Yellow, 40",2,1083,1701,794,2166,2960
28523,2016-05-08,8,May,2016,43,Adults (35-64),M,United States,California,Clothing,Gloves,"Half-Finger Gloves, M",10,9,24,145,90,235
46105,2016-05-08,8,May,2016,35,Adults (35-64),F,France,Seine (Paris),Clothing,Jerseys,"Long-Sleeve Logo Jersey, M",6,38,50,18,228,246
104873,2016-05-08,8,May,2016,18,Youth (<25),M,United States,California,Accessories,Tires and Tubes,Road Tire Tube,10,1,4,29,10,39
