,Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
60532,2012-08-04,4,August,2012,38,Adults (35-64),F,Germany,Saarland,Bikes,Road Bikes,"Road-250 Black, 44",2,1555,2443,897,3110,4007
69024,2012-08-04,4,August,2012,25,Young Adults (25-34),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 52",2,1519,2443,1799,3038,4837
65624,2012-08-04,4,August,2012,56,Adults (35-64),F,Australia,Queensland,Bikes,Road Bikes,"Road-350-W Yellow, 48",2,1083,1701,692,2166,2858
64488,2012-08-04,4,August,2012,30,Young Adults (25-34),F,Australia,Queensland,Bikes,Road Bikes,"Road-350-W Yellow, 48",2,1083,1701,692,2166,2858
58016,2012-08-04,4,August,2012,29,Young Adults (25-34),M,France,Seine (Paris),Bikes,Mountain Bikes,"Mountain-200 Black, 46",2,1252,2295,1260,2504,3764
69652,2012-08-05,5,August,2012,39,Adults (35-64),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 58",2,1555,2443,1727,3110,4837
69982,2012-08-05,5,August,2012,31,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 52",2,344,540,349,688,1037
61564,2012-08-05,5,August,2012,50,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-350-W Yellow, 42",2,1083,1701,488,2166,2654
65932,2012-08-05,5,August,2012,33,Young Adults (25-34),F,United States,Oregon,Bikes,Road Bikes,"Road-550-W Yellow, 38",2,713,1120,500,1426,1926
52172,2012-08-05,5,August,2012,23,Youth (<25),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-400-W Silver, 46",2,420,769,636,840,1476
61630,2012-08-05,5,August,2012,43,Adults (35-64),M,United States,Washington,Bikes,Road Bikes,"Road-350-W Yellow, 40",2,1083,1701,488,2166,2654
60282,2012-08-05,5,August,2012,32,Young Adults (25-34),F,United States,California,Bikes,Road Bikes,"Road-650 Red, 62",2,487,783,561,974,1535
70454,2012-08-06,6,August,2012,26,Young Adults (25-34),M,Australia,South Australia,Bikes,Road Bikes,"Road-750 Black, 58",2,344,540,198,688,886
51094,2012-08-06,6,August,2012,18,Youth (<25),F,Australia,Queensland,Bikes,Mountain Bikes,"Mountain-500 Silver, 48",2,308,565,333,616,949
51010,2012-08-06,6,August,2012,22,Youth (<25),F,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",2,1266,2320,1922,2532,4454
70112,2012-08-06,6,August,2012,27,Young Adults (25-34),M,Canada,British Columbia,Bikes,Road Bikes,"Road-650 Red, 44",2,487,783,576,974,1550
59436,2012-08-06,6,August,2012,19,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",2,713,1120,769,1426,2195
68360,2012-08-06,6,August,2012,46,Adults (35-64),M,Australia,Queensland,Bikes,Road Bikes,"Road-750 Black, 52",2,344,540,219,688,907
62930,2012-08-06,6,August,2012,43,Adults (35-64),F,Australia,Victoria,Bikes,Road Bikes,"Road-350-W Yellow, 44",2,1083,1701,522,2166,2688
69026,2012-08-06,6,August,2012,25,Young Adults (25-34),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 52",2,1519,2443,1799,3038,4837
58028,2012-08-06,6,August,2012,23,Youth (<25),F,France,Yveline,Bikes,Mountain Bikes,"Mountain-200 Black, 46",2,1252,2295,984,2504,3488
69820,2012-08-06,6,August,2012,38,Adults (35-64),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Black, 48",2,1555,2443,1727,3110,4837
56770,2012-08-06,6,August,2012,26,Young Adults (25-34),F,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-500 Black, 44",2,295,540,479,590,1069
58578,2012-08-06,6,August,2012,23,Youth (<25),M,France,Seine et Marne,Bikes,Road Bikes,"Road-150 Red, 44",2,2171,3578,1526,4342,5868
69242,2012-08-07,7,August,2012,34,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 42",2,1083,1701,1100,2166,3266
68982,2012-08-07,7,August,2012,54,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 44",2,713,1120,523,1426,1949
60714,2012-08-07,7,August,2012,47,Adults (35-64),M,United States,Washington,Bikes,Road Bikes,"Road-650 Black, 62",2,487,783,247,974,1221
58556,2012-08-07,7,August,2012,60,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 48",2,2171,3578,2671,4342,7013
71216,2012-08-07,7,August,2012,20,Youth (<25),F,United States,California,Bikes,Road Bikes,"Road-150 Red, 48",2,2171,3578,2671,4342,7013
67996,2012-08-07,7,August,2012,29,Young Adults (25-34),F,Canada,British Columbia,Bikes,Road Bikes,"Road-550-W Yellow, 38",2,713,1120,792,1426,2218
67862,2012-08-07,7,August,2012,23,Youth (<25),F,Australia,New South Wales,Bikes,Road Bikes,"Road-350-W Yellow, 42",2,1083,1701,794,2166,2960
67924,2012-08-07,7,August,2012,51,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-750 Black, 44",2,344,540,370,688,1058
66290,2012-08-07,7,August,2012,59,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-750 Black, 48",2,344,540,370,688,1058
70114,2012-08-07,7,August,2012,27,Young Adults (25-34),M,Canada,British Columbia,Bikes,Road Bikes,"Road-650 Red, 44",2,487,783,576,974,1550
49766,2012-08-07,7,August,2012,23,Youth (<25),M,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",2,1266,2320,1505,2532,4037
70844,2012-08-08,8,August,2012,30,Young Adults (25-34),M,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 48",2,344,540,349,688,1037
64614,2012-08-08,8,August,2012,45,Adults (35-64),F,Australia,Victoria,Bikes,Road Bikes,"Road-750 Black, 48",2,344,540,165,688,853
58484,2012-08-08,8,August,2012,52,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 52",2,2171,3578,2671,4342,7013
68490,2012-08-08,8,August,2012,46,Adults (35-64),F,United States,Oregon,Bikes,Road Bikes,"Road-150 Red, 44",2,2171,3578,1812,4342,6154
64646,2012-08-08,8,August,2012,54,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 44",2,713,1120,769,1426,2195
58790,2012-08-08,8,August,2012,41,Adults (35-64),M,United States,Oregon,Bikes,Road Bikes,"Road-150 Red, 62",2,2171,3578,1812,4342,6154
61026,2012-08-08,8,August,2012,42,Adults (35-64),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Black, 58",2,1555,2443,1727,3110,4837
57352,2012-08-08,8,August,2012,25,Young Adults (25-34),F,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 46",2,1252,2295,1076,2504,3580
63888,2012-08-09,9,August,2012,32,Young Adults (25-34),M,Australia,Queensland,Bikes,Road Bikes,"Road-350-W Yellow, 42",2,1083,1701,692,2166,2858
70602,2012-08-09,9,August,2012,44,Adults (35-64),F,Australia,Queensland,Bikes,Road Bikes,"Road-750 Black, 48",2,344,540,219,688,907
69244,2012-08-09,9,August,2012,34,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 42",2,1083,1701,1100,2166,3266
70504,2012-08-09,9,August,2012,49,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 48",2,2171,3578,2671,4342,7013
62748,2012-08-09,9,August,2012,34,Young Adults (25-34),M,Australia,Victoria,Bikes,Road Bikes,"Road-250 Black, 44",2,1555,2443,750,3110,3860
54398,2012-08-09,9,August,2012,24,Youth (<25),M,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 38",2,1252,2295,1489,2504,3993
68962,2012-08-09,9,August,2012,39,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 48",2,713,1120,523,1426,1949
49944,2012-08-09,9,August,2012,24,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",2,1266,2320,2015,2532,4547
59802,2012-08-10,10,August,2012,60,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 44",2,713,1120,769,1426,2195
51078,2012-08-10,10,August,2012,21,Youth (<25),M,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-500 Silver, 40",2,308,565,367,616,983
58538,2012-08-10,10,August,2012,41,Adults (35-64),F,Germany,Hessen,Bikes,Road Bikes,"Road-350-W Yellow, 48",2,1083,1701,998,2166,3164
68984,2012-08-10,10,August,2012,54,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 44",2,713,1120,523,1426,1949
58030,2012-08-11,11,August,2012,17,Youth (<25),F,France,Seine (Paris),Bikes,Mountain Bikes,"Mountain-200 Black, 46",2,1252,2295,1260,2504,3764
69446,2012-08-11,11,August,2012,27,Young Adults (25-34),F,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 48",2,713,1120,523,1426,1949
60506,2012-08-11,11,August,2012,25,Young Adults (25-34),M,Germany,Hamburg,Bikes,Road Bikes,"Road-150 Red, 62",2,2171,3578,2313,4342,6655
62750,2012-08-11,11,August,2012,34,Young Adults (25-34),M,Australia,Victoria,Bikes,Road Bikes,"Road-250 Black, 44",2,1555,2443,750,3110,3860
69654,2012-08-11,11,August,2012,39,Adults (35-64),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 58",2,1555,2443,1727,3110,4837
66204,2012-08-12,12,August,2012,38,Adults (35-64),F,Australia,Victoria,Bikes,Road Bikes,"Road-250 Red, 58",2,1555,2443,750,3110,3860
58348,2012-08-12,12,August,2012,34,Young Adults (25-34),F,France,Yveline,Bikes,Road Bikes,"Road-150 Red, 44",2,2171,3578,1097,4342,5439
65720,2012-08-12,12,August,2012,40,Adults (35-64),M,Australia,Queensland,Bikes,Road Bikes,"Road-250 Black, 48",2,1555,2443,994,3110,4104
69486,2012-08-12,12,August,2012,51,Adults (35-64),F,Canada,British Columbia,Bikes,Road Bikes,"Road-550-W Yellow, 42",2,713,1120,792,1426,2218
71152,2012-08-12,12,August,2012,26,Young Adults (25-34),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 44",2,1519,2443,1799,3038,4837
65736,2012-08-12,12,August,2012,38,Adults (35-64),F,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 38",2,713,1120,456,1426,1882
54616,2012-08-12,12,August,2012,25,Young Adults (25-34),F,United States,California,Bikes,Mountain Bikes,"Mountain-500 Black, 44",2,295,540,468,590,1058
54392,2012-08-12,12,August,2012,23,Youth (<25),M,Australia,Queensland,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",2,1266,2320,1366,2532,3898
57796,2012-08-12,12,August,2012,38,Adults (35-64),M,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",2,1266,2320,2015,2532,4547
50762,2012-08-13,13,August,2012,21,Youth (<25),F,Australia,Queensland,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",2,1266,2320,1366,2532,3898
55892,2012-08-13,13,August,2012,21,Youth (<25),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 42",2,1252,2295,1489,2504,3993
58404,2012-08-13,13,August,2012,32,Young Adults (25-34),F,United States,Washington,Bikes,Road Bikes,"Road-150 Red, 48",2,2171,3578,1240,4342,5582
58928,2012-08-13,13,August,2012,34,Young Adults (25-34),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Red, 48",2,1519,2443,1164,3038,4202
51168,2012-08-13,13,August,2012,24,Youth (<25),F,Australia,Victoria,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",2,1266,2320,1134,2532,3666
59372,2012-08-13,13,August,2012,34,Young Adults (25-34),F,France,Loiret,Bikes,Road Bikes,"Road-250 Black, 58",2,1555,2443,1239,3110,4349
66490,2012-08-13,13,August,2012,54,Adults (35-64),F,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-750 Black, 58",2,344,540,252,688,940
61364,2012-08-13,13,August,2012,22,Youth (<25),M,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 44",2,2171,3578,1669,4342,6011
71230,2012-08-13,13,August,2012,44,Adults (35-64),F,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 44",2,2171,3578,1311,4342,5653
57798,2012-08-13,13,August,2012,38,Adults (35-64),M,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",2,1266,2320,2015,2532,4547
50438,2012-08-13,13,August,2012,39,Adults (35-64),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Black, 42",2,1252,2295,1902,2504,4406
68310,2012-08-13,13,August,2012,37,Adults (35-64),M,Germany,Saarland,Bikes,Road Bikes,"Road-550-W Yellow, 38",2,713,1120,411,1426,1837
62880,2012-08-14,14,August,2012,47,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 44",2,713,1120,523,1426,1949
56718,2012-08-14,14,August,2012,42,Adults (35-64),F,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",2,1266,2320,1922,2532,4454
61058,2012-08-14,14,August,2012,40,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-250 Black, 58",2,1555,2443,1678,3110,4788
57354,2012-08-14,14,August,2012,25,Young Adults (25-34),F,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 46",2,1252,2295,1076,2504,3580
59492,2012-08-14,14,August,2012,22,Youth (<25),F,United States,Washington,Bikes,Road Bikes,"Road-550-W Yellow, 40",2,713,1120,321,1426,1747
61940,2012-08-14,14,August,2012,23,Youth (<25),F,United States,Washington,Bikes,Road Bikes,"Road-150 Red, 48",2,2171,3578,1240,4342,5582
49834,2012-08-14,14,August,2012,26,Young Adults (25-34),M,Germany,Brandenburg,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",2,1266,2320,2062,2532,4594
71410,2012-08-14,14,August,2012,34,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 56",2,2171,3578,2671,4342,7013
65908,2012-08-14,14,August,2012,30,Young Adults (25-34),M,Canada,British Columbia,Bikes,Road Bikes,"Road-750 Black, 52",2,344,540,381,688,1069
58298,2012-08-14,14,August,2012,58,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 48",2,2171,3578,2671,4342,7013
58992,2012-08-15,15,August,2012,65,Seniors (64+),F,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 58",2,344,540,154,688,842
66394,2012-08-15,15,August,2012,25,Young Adults (25-34),M,Canada,British Columbia,Bikes,Road Bikes,"Road-150 Red, 44",2,2171,3578,2742,4342,7084
66078,2012-08-15,15,August,2012,48,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 44",2,713,1120,769,1426,2195
59364,2012-08-15,15,August,2012,33,Young Adults (25-34),M,France,Val de Marne,Bikes,Road Bikes,"Road-250 Red, 52",2,1519,2443,822,3038,3860
58162,2012-08-15,15,August,2012,53,Adults (35-64),M,United States,Washington,Bikes,Road Bikes,"Road-150 Red, 48",2,2171,3578,1240,4342,5582
67458,2012-08-15,15,August,2012,24,Youth (<25),M,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 44",2,344,540,349,688,1037
57746,2012-08-15,15,August,2012,25,Young Adults (25-34),M,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",2,1266,2320,2015,2532,4547
65782,2012-08-15,15,August,2012,41,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-550-W Yellow, 40",2,713,1120,724,1426,2150
63904,2012-08-15,15,August,2012,34,Young Adults (25-34),M,Australia,Queensland,Bikes,Road Bikes,"Road-250 Black, 58",2,1555,2443,994,3110,4104
63208,2012-08-15,15,August,2012,41,Adults (35-64),F,Germany,Bayern,Bikes,Road Bikes,"Road-650 Black, 58",2,487,783,576,974,1550
66492,2012-08-15,15,August,2012,54,Adults (35-64),F,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-750 Black, 58",2,344,540,252,688,940
69502,2012-08-15,15,August,2012,46,Adults (35-64),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 52",2,1519,2443,1799,3038,4837
59658,2012-08-16,16,August,2012,29,Young Adults (25-34),F,France,Yveline,Bikes,Road Bikes,"Road-150 Red, 48",2,2171,3578,1097,4342,5439
57356,2012-08-16,16,August,2012,25,Young Adults (25-34),F,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 46",2,1252,2295,1076,2504,3580
58954,2012-08-16,16,August,2012,45,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 52",2,1519,2443,1750,3038,4788
57638,2012-08-16,16,August,2012,39,Adults (35-64),F,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",2,1266,2320,1087,2532,3619
64350,2012-08-16,16,August,2012,25,Young Adults (25-34),F,Germany,Saarland,Bikes,Road Bikes,"Road-250 Black, 48",2,1555,2443,897,3110,4007
59438,2012-08-17,17,August,2012,19,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",2,713,1120,769,1426,2195
62882,2012-08-17,17,August,2012,47,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 44",2,713,1120,523,1426,1949
57748,2012-08-17,17,August,2012,25,Young Adults (25-34),M,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",2,1266,2320,2015,2532,4547
67894,2012-08-17,17,August,2012,25,Young Adults (25-34),F,Australia,Victoria,Bikes,Road Bikes,"Road-350-W Yellow, 48",2,1083,1701,522,2166,2688
70750,2012-08-17,17,August,2012,39,Adults (35-64),M,Canada,British Columbia,Bikes,Road Bikes,"Road-150 Red, 52",2,2171,3578,2742,4342,7084
51970,2012-08-17,17,August,2012,19,Youth (<25),M,Australia,Victoria,Bikes,Mountain Bikes,"Mountain-500 Silver, 52",2,308,565,277,616,893
53612,2012-08-17,17,August,2012,17,Youth (<25),M,Australia,Victoria,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",2,1266,2320,1134,2532,3666
69028,2012-08-17,17,August,2012,25,Young Adults (25-34),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 52",2,1519,2443,1799,3038,4837
65668,2012-08-17,17,August,2012,51,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 48",2,713,1120,523,1426,1949
67028,2012-08-17,17,August,2012,48,Adults (35-64),M,Canada,British Columbia,Bikes,Road Bikes,"Road-750 Black, 48",2,344,540,381,688,1069
69984,2012-08-18,18,August,2012,31,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 52",2,344,540,349,688,1037
66718,2012-08-18,18,August,2012,27,Young Adults (25-34),M,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 48",2,344,540,349,688,1037
65684,2012-08-18,18,August,2012,50,Adults (35-64),M,Australia,Victoria,Bikes,Road Bikes,"Road-750 Black, 58",2,344,540,165,688,853
70378,2012-08-18,18,August,2012,36,Adults (35-64),M,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 44",2,713,1120,456,1426,1882
71154,2012-08-18,18,August,2012,26,Young Adults (25-34),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 44",2,1519,2443,1799,3038,4837
51066,2012-08-18,18,August,2012,19,Youth (<25),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-500 Silver, 42",2,308,565,367,616,983
57364,2012-08-18,18,August,2012,25,Young Adults (25-34),M,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",2,1266,2320,1087,2532,3619
54288,2012-08-18,18,August,2012,18,Youth (<25),M,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",2,1266,2320,1505,2532,4037
59048,2012-08-19,19,August,2012,38,Adults (35-64),F,Germany,Hessen,Bikes,Road Bikes,"Road-150 Red, 52",2,2171,3578,2313,4342,6655
67444,2012-08-19,19,August,2012,32,Young Adults (25-34),M,United States,Oregon,Bikes,Road Bikes,"Road-750 Black, 52",2,344,540,241,688,929
51300,2012-08-19,19,August,2012,31,Young Adults (25-34),M,Germany,Hamburg,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",2,1266,2320,1783,2532,4315
70506,2012-08-19,19,August,2012,49,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 48",2,2171,3578,2671,4342,7013
59376,2012-08-19,19,August,2012,35,Adults (35-64),F,France,Essonne,Bikes,Road Bikes,"Road-750 Black, 58",2,344,540,349,688,1037
67998,2012-08-19,19,August,2012,29,Young Adults (25-34),F,Canada,British Columbia,Bikes,Road Bikes,"Road-550-W Yellow, 38",2,713,1120,792,1426,2218
59822,2012-08-19,19,August,2012,37,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-650 Red, 48",2,487,783,561,974,1535
65616,2012-08-19,19,August,2012,56,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 44",2,713,1120,523,1426,1949
69496,2012-08-19,19,August,2012,49,Adults (35-64),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 48",2,1519,2443,1799,3038,4837
57358,2012-08-19,19,August,2012,25,Young Adults (25-34),F,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 46",2,1252,2295,1076,2504,3580
68694,2012-08-19,19,August,2012,28,Young Adults (25-34),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 48",2,1519,2443,1799,3038,4837
65290,2012-08-20,20,August,2012,29,Young Adults (25-34),M,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",2,1083,1701,1100,2166,3266
70920,2012-08-20,20,August,2012,20,Youth (<25),M,United Kingdom,England,Bikes,Road Bikes,"Road-550-W Yellow, 38",2,713,1120,724,1426,2150
65702,2012-08-20,20,August,2012,46,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 48",2,344,540,252,688,940
67368,2012-08-20,20,August,2012,22,Youth (<25),F,United States,California,Bikes,Road Bikes,"Road-750 Black, 44",2,344,540,370,688,1058
67880,2012-08-20,20,August,2012,24,Youth (<25),M,Australia,Queensland,Bikes,Road Bikes,"Road-350-W Yellow, 42",2,1083,1701,692,2166,2858
58026,2012-08-20,20,August,2012,23,Youth (<25),F,France,Hauts de Seine,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",2,1266,2320,1783,2532,4315
70460,2012-08-20,20,August,2012,27,Young Adults (25-34),M,Australia,Victoria,Bikes,Road Bikes,"Road-750 Black, 58",2,344,540,165,688,853
63446,2012-08-20,20,August,2012,58,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-550-W Yellow, 38",2,713,1120,724,1426,2150
68696,2012-08-20,20,August,2012,28,Young Adults (25-34),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 48",2,1519,2443,1799,3038,4837
60508,2012-08-20,20,August,2012,25,Young Adults (25-34),M,Germany,Hamburg,Bikes,Road Bikes,"Road-150 Red, 62",2,2171,3578,2313,4342,6655
59162,2012-08-20,20,August,2012,23,Youth (<25),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Red, 58",2,1555,2443,1581,3110,4691
59930,2012-08-20,20,August,2012,30,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-150 Red, 48",2,2171,3578,2528,4342,6870
51184,2012-08-21,21,August,2012,24,Youth (<25),F,Australia,Queensland,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",2,1266,2320,1366,2532,3898
70630,2012-08-21,21,August,2012,41,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 48",2,344,540,252,688,940
64596,2012-08-21,21,August,2012,55,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 48",2,713,1120,769,1426,2195
71244,2012-08-21,21,August,2012,35,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-150 Red, 56",2,2171,3578,1240,4342,5582
66882,2012-08-21,21,August,2012,34,Young Adults (25-34),M,United Kingdom,England,Bikes,Road Bikes,"Road-550-W Yellow, 44",2,713,1120,724,1426,2150
66720,2012-08-21,21,August,2012,27,Young Adults (25-34),M,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 48",2,344,540,349,688,1037
58994,2012-08-21,21,August,2012,54,Adults (35-64),M,United States,Oregon,Bikes,Road Bikes,"Road-250 Black, 48",2,1555,2443,1092,3110,4202
64328,2012-08-21,21,August,2012,25,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-650 Black, 60",2,487,783,529,974,1503
65608,2012-08-21,21,August,2012,38,Adults (35-64),F,Australia,South Australia,Bikes,Road Bikes,"Road-250 Black, 58",2,1555,2443,897,3110,4007
51174,2012-08-21,21,August,2012,23,Youth (<25),F,Australia,Victoria,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",2,1266,2320,1134,2532,3666
51102,2012-08-22,22,August,2012,20,Youth (<25),M,Australia,Victoria,Bikes,Mountain Bikes,"Mountain-500 Silver, 52",2,308,565,277,616,893
58942,2012-08-22,22,August,2012,49,Adults (35-64),M,United States,Washington,Bikes,Road Bikes,"Road-250 Red, 52",2,1519,2443,773,3038,3811
59756,2012-08-22,22,August,2012,53,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-550-W Yellow, 44",2,713,1120,321,1426,1747
59700,2012-08-22,22,August,2012,23,Youth (<25),F,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",2,713,1120,769,1426,2195
60330,2012-08-22,22,August,2012,36,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-650 Red, 62",2,487,783,561,974,1535
66862,2012-08-22,22,August,2012,33,Young Adults (25-34),M,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 44",2,344,540,349,688,1037
51392,2012-08-22,22,August,2012,28,Young Adults (25-34),F,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",2,1266,2320,1458,2532,3990
58582,2012-08-22,22,August,2012,37,Adults (35-64),F,France,Nord,Bikes,Road Bikes,"Road-150 Red, 44",2,2171,3578,1884,4342,6226
63344,2012-08-22,22,August,2012,24,Youth (<25),M,Australia,Victoria,Bikes,Road Bikes,"Road-250 Black, 44",2,1555,2443,750,3110,3860
56426,2012-08-22,22,August,2012,31,Young Adults (25-34),F,Germany,Nordrhein-Westfalen,Bikes,Mountain Bikes,"Mountain-500 Black, 40",2,295,540,350,590,940
70632,2012-08-23,23,August,2012,41,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 48",2,344,540,252,688,940
54386,2012-08-23,23,August,2012,22,Youth (<25),M,Australia,Queensland,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",2,1266,2320,1366,2532,3898
68188,2012-08-23,23,August,2012,33,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",2,1083,1701,1100,2166,3266
65834,2012-08-23,23,August,2012,23,Youth (<25),M,Australia,Victoria,Bikes,Road Bikes,"Road-250 Black, 44",2,1555,2443,750,3110,3860
67940,2012-08-23,23,August,2012,45,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-750 Black, 52",2,344,540,370,688,1058
61682,2012-08-24,24,August,2012,34,Young Adults (25-34),F,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 48",2,2171,3578,1311,4342,5653
