,Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
52949,2011-07-01,1,July,2011,23,Youth (<25),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",4,1266,2320,3010,5064,8074
68073,2011-07-02,2,July,2011,43,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 52",1,344,540,174,344,518
65959,2011-07-02,2,July,2011,33,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-750 Black, 48",3,344,540,556,1032,1588
62659,2011-07-02,2,July,2011,39,Adults (35-64),F,Germany,Saarland,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,1083,1701,312,1083,1395
70483,2011-07-03,3,July,2011,52,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-150 Red, 56",3,2171,3578,4006,6513,10519
65563,2011-07-03,3,July,2011,37,Adults (35-64),M,Australia,South Australia,Bikes,Road Bikes,"Road-250 Black, 48",1,1555,2443,448,1555,2003
71523,2011-07-03,3,July,2011,17,Youth (<25),F,United States,California,Bikes,Road Bikes,"Road-750 Black, 52",1,344,540,185,344,529
58479,2011-07-03,3,July,2011,52,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 52",3,2171,3578,4006,6513,10519
70369,2011-07-03,3,July,2011,30,Young Adults (25-34),M,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 44",1,344,540,126,344,470
59471,2011-07-03,3,July,2011,20,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 38",1,713,1120,385,713,1098
58891,2011-07-03,3,July,2011,22,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 44",2,1519,2443,1750,3038,4788
65409,2011-07-03,3,July,2011,28,Young Adults (25-34),F,Australia,Victoria,Bikes,Road Bikes,"Road-250 Black, 48",1,1555,2443,375,1555,1930
50903,2011-07-03,3,July,2011,39,Adults (35-64),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 38",4,1252,2295,4080,5008,9088
67921,2011-07-03,3,July,2011,51,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-750 Black, 44",1,344,540,185,344,529
60417,2011-07-03,3,July,2011,56,Adults (35-64),F,Germany,Saarland,Bikes,Road Bikes,"Road-250 Black, 48",4,1555,2443,1793,6220,8013
58853,2011-07-03,3,July,2011,28,Young Adults (25-34),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Red, 52",1,1519,2443,582,1519,2101
69603,2011-07-03,3,July,2011,40,Adults (35-64),M,Australia,Victoria,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,172,713,885
64747,2011-07-04,4,July,2011,46,Adults (35-64),F,Germany,Saarland,Bikes,Road Bikes,"Road-650 Red, 62",1,487,783,155,487,642
58621,2011-07-04,4,July,2011,43,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-550-W Yellow, 48",1,713,1120,362,713,1075
60221,2011-07-04,4,July,2011,47,Adults (35-64),F,Germany,Hessen,Bikes,Road Bikes,"Road-250 Black, 48",1,1555,2443,717,1555,2272
58893,2011-07-04,4,July,2011,22,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 44",1,1519,2443,875,1519,2394
65515,2011-07-04,4,July,2011,36,Adults (35-64),F,Australia,Queensland,Bikes,Road Bikes,"Road-350-W Yellow, 44",1,1083,1701,346,1083,1429
53285,2011-07-04,4,July,2011,36,Adults (35-64),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-400-W Silver, 40",3,420,769,1024,1260,2284
60589,2011-07-04,4,July,2011,23,Youth (<25),M,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 52",1,344,540,77,344,421
64943,2011-07-04,4,July,2011,40,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120,385,713,1098
63239,2011-07-04,4,July,2011,43,Adults (35-64),F,France,Seine Saint Denis,Bikes,Road Bikes,"Road-250 Red, 48",1,1519,2443,484,1519,2003
61541,2011-07-05,5,July,2011,24,Youth (<25),M,Canada,British Columbia,Bikes,Road Bikes,"Road-350-W Yellow, 48",3,1083,1701,1803,3249,5052
68037,2011-07-05,5,July,2011,31,Young Adults (25-34),M,France,Seine (Paris),Bikes,Road Bikes,"Road-750 Black, 58",2,344,540,198,688,886
68883,2011-07-05,5,July,2011,24,Youth (<25),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Black, 48",1,1555,2443,864,1555,2419
68807,2011-07-05,5,July,2011,48,Adults (35-64),F,Canada,British Columbia,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,191,344,535
49831,2011-07-05,5,July,2011,25,Young Adults (25-34),M,Germany,Saarland,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",3,1266,2320,1909,3798,5707
61337,2011-07-05,5,July,2011,45,Adults (35-64),F,France,Yveline,Bikes,Road Bikes,"Road-350-W Yellow, 40",1,1083,1701,210,1083,1293
51051,2011-07-05,5,July,2011,17,Youth (<25),M,Australia,Queensland,Bikes,Mountain Bikes,"Mountain-200 Black, 46",3,1252,2295,2027,3756,5783
61091,2011-07-05,5,July,2011,40,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-250 Black, 44",2,1555,2443,701,3110,3811
59159,2011-07-05,5,July,2011,23,Youth (<25),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Red, 58",4,1555,2443,3161,6220,9381
68671,2011-07-05,5,July,2011,26,Young Adults (25-34),M,Canada,British Columbia,Bikes,Road Bikes,"Road-150 Red, 56",4,2171,3578,5485,8684,14169
50775,2011-07-06,6,July,2011,24,Youth (<25),M,Australia,Victoria,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,561,1252,1813
65447,2011-07-06,6,July,2011,35,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,1083,1701,397,1083,1480
69367,2011-07-06,6,July,2011,19,Youth (<25),F,Australia,Queensland,Bikes,Road Bikes,"Road-750 Black, 52",1,344,540,110,344,454
66417,2011-07-06,6,July,2011,28,Young Adults (25-34),M,Canada,British Columbia,Bikes,Road Bikes,"Road-550-W Yellow, 44",3,713,1120,1187,2139,3326
62609,2011-07-06,6,July,2011,24,Youth (<25),M,France,Essonne,Bikes,Road Bikes,"Road-350-W Yellow, 42",2,1083,1701,1100,2166,3266
68291,2011-07-06,6,July,2011,20,Youth (<25),F,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,126,344,470
65887,2011-07-06,6,July,2011,27,Young Adults (25-34),F,United States,California,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,185,344,529
54949,2011-07-06,6,July,2011,20,Youth (<25),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-400-W Silver, 40",1,420,769,318,420,738
70063,2011-07-06,6,July,2011,39,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 48",4,344,540,698,1376,2074
61723,2011-07-06,6,July,2011,25,Young Adults (25-34),M,France,Yveline,Bikes,Road Bikes,"Road-250 Black, 48",1,1555,2443,302,1555,1857
68433,2011-07-06,6,July,2011,28,Young Adults (25-34),M,Australia,Victoria,Bikes,Road Bikes,"Road-350-W Yellow, 42",4,1083,1701,1043,4332,5375
51061,2011-07-07,7,July,2011,18,Youth (<25),M,Australia,Victoria,Bikes,Mountain Bikes,"Mountain-500 Silver, 44",3,308,565,415,924,1339
60217,2011-07-07,7,July,2011,51,Adults (35-64),M,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-250 Black, 58",1,1555,2443,570,1555,2125
59131,2011-07-07,7,July,2011,51,Adults (35-64),F,Germany,Saarland,Bikes,Road Bikes,"Road-750 Black, 44",2,344,540,198,688,886
58895,2011-07-07,7,July,2011,22,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 44",2,1519,2443,1750,3038,4788
59431,2011-07-07,7,July,2011,19,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120,385,713,1098
61561,2011-07-07,7,July,2011,50,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,1083,1701,244,1083,1327
68689,2011-07-07,7,July,2011,25,Young Adults (25-34),F,Canada,Alberta,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,196,344,540
53743,2011-07-07,7,July,2011,22,Youth (<25),M,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 42",4,1252,2295,2979,5008,7987
55891,2011-07-07,7,July,2011,21,Youth (<25),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,745,1252,1997
67229,2011-07-08,8,July,2011,36,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-350-W Yellow, 40",1,1083,1701,397,1083,1480
63253,2011-07-08,8,July,2011,44,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-550-W Yellow, 48",4,713,1120,1449,2852,4301
64433,2011-07-08,8,July,2011,38,Adults (35-64),M,United States,Washington,Bikes,Road Bikes,"Road-250 Black, 44",2,1555,2443,701,3110,3811
67095,2011-07-08,8,July,2011,29,Young Adults (25-34),M,Australia,Queensland,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,497,1555,2052
51409,2011-07-08,8,July,2011,39,Adults (35-64),F,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",3,1266,2320,3092,3798,6890
71129,2011-07-08,8,July,2011,22,Youth (<25),M,Canada,Alberta,Bikes,Road Bikes,"Road-150 Red, 48",4,2171,3578,5628,8684,14312
50777,2011-07-09,9,July,2011,24,Youth (<25),M,Australia,Victoria,Bikes,Mountain Bikes,"Mountain-200 Black, 42",3,1252,2295,1683,3756,5439
67367,2011-07-09,9,July,2011,22,Youth (<25),F,United States,California,Bikes,Road Bikes,"Road-750 Black, 44",1,344,540,185,344,529
57679,2011-07-09,9,July,2011,43,Adults (35-64),F,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,1008,1266,2274
57337,2011-07-09,9,July,2011,48,Adults (35-64),M,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",3,1266,2320,1631,3798,5429
58863,2011-07-09,9,July,2011,22,Youth (<25),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Black, 44",4,1555,2443,2184,6220,8404
64171,2011-07-10,10,July,2011,44,Adults (35-64),M,Germany,Hessen,Bikes,Road Bikes,"Road-650 Red, 52",3,487,783,724,1461,2185
59433,2011-07-10,10,July,2011,19,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",3,713,1120,1154,2139,3293
70629,2011-07-10,10,July,2011,41,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 48",3,344,540,377,1032,1409
58821,2011-07-10,10,July,2011,28,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",3,2171,3578,4006,6513,10519
64457,2011-07-10,10,July,2011,29,Young Adults (25-34),F,Australia,Queensland,Bikes,Road Bikes,"Road-250 Black, 44",3,1555,2443,1491,4665,6156
65587,2011-07-10,10,July,2011,33,Young Adults (25-34),F,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,570,1555,2125
61599,2011-07-10,10,July,2011,41,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Red, 48",1,1519,2443,826,1519,2345
60763,2011-07-11,11,July,2011,18,Youth (<25),F,United States,California,Bikes,Road Bikes,"Road-650 Black, 62",3,487,783,841,1461,2302
59729,2011-07-11,11,July,2011,23,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120,385,713,1098
53019,2011-07-11,11,July,2011,23,Youth (<25),F,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",3,420,769,1001,1260,2261
62011,2011-07-11,11,July,2011,26,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 44",4,1083,1701,2200,4332,6532
49647,2011-07-11,11,July,2011,17,Youth (<25),M,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,745,1252,1997
65603,2011-07-11,11,July,2011,33,Young Adults (25-34),M,Australia,Victoria,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,375,1555,1930
62663,2011-07-11,11,July,2011,40,Adults (35-64),F,Germany,Saarland,Bikes,Road Bikes,"Road-250 Red, 58",1,1555,2443,448,1555,2003
68435,2011-07-11,11,July,2011,28,Young Adults (25-34),M,Australia,Victoria,Bikes,Road Bikes,"Road-350-W Yellow, 42",4,1083,1701,1043,4332,5375
70475,2011-07-11,11,July,2011,53,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-150 Red, 44",1,2171,3578,1335,2171,3506
64165,2011-07-11,11,July,2011,43,Adults (35-64),M,Germany,Bayern,Bikes,Road Bikes,"Road-650 Black, 48",1,487,783,288,487,775
57341,2011-07-11,11,July,2011,17,Youth (<25),M,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 42",2,1252,2295,1443,2504,3947
61933,2011-07-11,11,July,2011,23,Youth (<25),F,United States,Washington,Bikes,Road Bikes,"Road-150 Red, 48",3,2171,3578,1860,6513,8373
59699,2011-07-12,12,July,2011,23,Youth (<25),F,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120,385,713,1098
58917,2011-07-12,12,July,2011,21,Youth (<25),M,United States,Oregon,Bikes,Road Bikes,"Road-250 Black, 58",3,1555,2443,1638,4665,6303
64137,2011-07-12,12,July,2011,42,Adults (35-64),M,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-650 Black, 48",1,487,783,194,487,681
57345,2011-07-12,12,July,2011,43,Adults (35-64),M,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,538,1252,1790
61767,2011-07-12,12,July,2011,50,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,1083,1701,584,1083,1667
69185,2011-07-12,12,July,2011,45,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 48",2,344,540,349,688,1037
51225,2011-07-12,12,July,2011,26,Young Adults (25-34),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 46",3,1252,2295,2234,3756,5990
60425,2011-07-12,12,July,2011,29,Young Adults (25-34),M,United States,Oregon,Bikes,Road Bikes,"Road-650 Black, 44",1,487,783,186,487,673
60281,2011-07-13,13,July,2011,32,Young Adults (25-34),F,United States,California,Bikes,Road Bikes,"Road-650 Red, 62",1,487,783,280,487,767
58925,2011-07-13,13,July,2011,34,Young Adults (25-34),F,United States,Oregon,Bikes,Road Bikes,"Road-250 Red, 48",4,1519,2443,2328,6076,8404
63279,2011-07-13,13,July,2011,47,Adults (35-64),M,France,Seine Saint Denis,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120,205,713,918
58939,2011-07-13,13,July,2011,55,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 48",4,1519,2443,3501,6076,9577
70547,2011-07-13,13,July,2011,31,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",2,2171,3578,2671,4342,7013
57535,2011-07-13,13,July,2011,29,Young Adults (25-34),M,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,997,1252,2249
54911,2011-07-13,13,July,2011,31,Young Adults (25-34),F,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",2,1266,2320,1922,2532,4454
71283,2011-07-13,13,July,2011,30,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,1335,2171,3506
51159,2011-07-13,13,July,2011,22,Youth (<25),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,745,1252,1997
65929,2011-07-13,13,July,2011,33,Young Adults (25-34),F,United States,Oregon,Bikes,Road Bikes,"Road-550-W Yellow, 38",2,713,1120,500,1426,1926
55729,2011-07-13,13,July,2011,22,Youth (<25),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-500 Silver, 40",3,308,565,703,924,1627
65781,2011-07-13,13,July,2011,41,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-550-W Yellow, 40",3,713,1120,1087,2139,3226
51113,2011-07-14,14,July,2011,37,Adults (35-64),F,France,Essonne,Bikes,Mountain Bikes,"Mountain-200 Black, 42",4,1252,2295,3805,5008,8813
51535,2011-07-14,14,July,2011,22,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",3,420,769,1001,1260,2261
65859,2011-07-14,14,July,2011,29,Young Adults (25-34),M,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 48",2,344,540,154,688,842
65551,2011-07-14,14,July,2011,68,Seniors (64+),F,Australia,New South Wales,Bikes,Road Bikes,"Road-350-W Yellow, 42",2,1083,1701,794,2166,2960
65517,2011-07-14,14,July,2011,36,Adults (35-64),F,Australia,Queensland,Bikes,Road Bikes,"Road-350-W Yellow, 44",2,1083,1701,692,2166,2858
67911,2011-07-14,14,July,2011,51,Adults (35-64),M,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 44",3,344,540,232,1032,1264
64255,2011-07-14,14,July,2011,28,Young Adults (25-34),F,United States,Washington,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,161,713,874
68809,2011-07-14,14,July,2011,48,Adults (35-64),F,Canada,British Columbia,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,191,344,535
54449,2011-07-14,14,July,2011,31,Young Adults (25-34),F,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 38",3,1252,2295,2991,3756,6747
60261,2011-07-14,14,July,2011,24,Youth (<25),F,United States,Washington,Bikes,Road Bikes,"Road-650 Black, 48",3,487,783,371,1461,1832
60591,2011-07-15,15,July,2011,23,Youth (<25),M,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 52",3,344,540,232,1032,1264
60765,2011-07-15,15,July,2011,18,Youth (<25),F,United States,California,Bikes,Road Bikes,"Road-650 Black, 62",3,487,783,841,1461,2302
59153,2011-07-15,15,July,2011,23,Youth (<25),M,France,Nord,Bikes,Road Bikes,"Road-150 Red, 56",4,2171,3578,3767,8684,12451
65905,2011-07-15,15,July,2011,30,Young Adults (25-34),M,Canada,British Columbia,Bikes,Road Bikes,"Road-750 Black, 52",1,344,540,191,344,535
50757,2011-07-16,16,July,2011,21,Youth (<25),M,Australia,South Australia,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,630,1252,1882
67823,2011-07-16,16,July,2011,35,Adults (35-64),M,Australia,Victoria,Bikes,Road Bikes,"Road-550-W Yellow, 44",4,713,1120,687,2852,3539
50771,2011-07-16,16,July,2011,22,Youth (<25),F,Australia,Victoria,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,567,1266,1833
58861,2011-07-16,16,July,2011,22,Youth (<25),M,United States,Oregon,Bikes,Road Bikes,"Road-250 Red, 44",4,1519,2443,2328,6076,8404
58333,2011-07-16,16,July,2011,46,Adults (35-64),M,France,Seine Saint Denis,Bikes,Road Bikes,"Road-750 Black, 44",1,344,540,99,344,443
63245,2011-07-16,16,July,2011,43,Adults (35-64),F,France,Nord,Bikes,Road Bikes,"Road-650 Red, 48",1,487,783,194,487,681
70699,2011-07-17,17,July,2011,30,Young Adults (25-34),F,Canada,British Columbia,Bikes,Road Bikes,"Road-150 Red, 56",4,2171,3578,5485,8684,14169
62501,2011-07-17,17,July,2011,29,Young Adults (25-34),M,France,Seine (Paris),Bikes,Road Bikes,"Road-250 Red, 58",3,1555,2443,1345,4665,6010
58403,2011-07-17,17,July,2011,32,Young Adults (25-34),F,United States,Washington,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,620,2171,2791
69361,2011-07-17,17,July,2011,19,Youth (<25),M,Australia,Queensland,Bikes,Road Bikes,"Road-750 Black, 48",2,344,540,219,688,907
60505,2011-07-17,17,July,2011,25,Young Adults (25-34),M,Germany,Hamburg,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1157,2171,3328
59505,2011-07-17,17,July,2011,19,Youth (<25),F,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 42",3,1083,1701,1752,3249,5001
65575,2011-07-17,17,July,2011,33,Young Adults (25-34),M,Australia,New South Wales,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,1083,1701,397,1083,1480
61563,2011-07-17,17,July,2011,50,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-350-W Yellow, 42",2,1083,1701,488,2166,2654
58919,2011-07-17,17,July,2011,21,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Black, 48",2,1555,2443,1678,3110,4788
53119,2011-07-17,17,July,2011,46,Adults (35-64),F,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 40",1,420,769,334,420,754
60593,2011-07-17,17,July,2011,23,Youth (<25),M,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 52",1,344,540,77,344,421
70549,2011-07-18,18,July,2011,31,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",3,2171,3578,4006,6513,10519
70839,2011-07-18,18,July,2011,32,Young Adults (25-34),F,Canada,British Columbia,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,1371,2171,3542
63997,2011-07-18,18,July,2011,56,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,385,713,1098
58003,2011-07-18,18,July,2011,38,Adults (35-64),M,France,Yveline,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,492,1252,1744
54279,2011-07-18,18,July,2011,18,Youth (<25),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,752,1266,2018
49649,2011-07-18,18,July,2011,17,Youth (<25),M,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 46",4,1252,2295,2979,5008,7987
64245,2011-07-18,18,July,2011,25,Young Adults (25-34),F,Australia,Queensland,Bikes,Road Bikes,"Road-250 Black, 58",1,1555,2443,497,1555,2052
70551,2011-07-19,19,July,2011,31,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1335,2171,3506
59415,2011-07-19,19,July,2011,19,Youth (<25),F,United States,Oregon,Bikes,Road Bikes,"Road-550-W Yellow, 44",3,713,1120,751,2139,2890
55463,2011-07-19,19,July,2011,26,Young Adults (25-34),M,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-400-W Silver, 46",4,420,769,996,1680,2676
54763,2011-07-19,19,July,2011,36,Adults (35-64),F,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-500 Black, 44",1,295,540,240,295,535
65847,2011-07-19,19,July,2011,27,Young Adults (25-34),F,Canada,British Columbia,Bikes,Road Bikes,"Road-550-W Yellow, 48",1,713,1120,396,713,1109
64139,2011-07-19,19,July,2011,42,Adults (35-64),M,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-650 Black, 48",2,487,783,388,974,1362
59689,2011-07-19,19,July,2011,23,Youth (<25),M,United States,Oregon,Bikes,Road Bikes,"Road-350-W Yellow, 42",2,1083,1701,760,2166,2926
58799,2011-07-19,19,July,2011,31,Young Adults (25-34),M,France,Yveline,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,548,2171,2719
52951,2011-07-20,20,July,2011,23,Youth (<25),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,752,1266,2018
62703,2011-07-20,20,July,2011,27,Young Adults (25-34),M,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Black, 52",2,1555,2443,1141,3110,4251
69975,2011-07-20,20,July,2011,29,Young Adults (25-34),M,France,Seine et Marne,Bikes,Road Bikes,"Road-550-W Yellow, 42",3,713,1120,616,2139,2755
58897,2011-07-20,20,July,2011,22,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 44",1,1519,2443,875,1519,2394
64831,2011-07-20,20,July,2011,29,Young Adults (25-34),F,United States,Oregon,Bikes,Road Bikes,"Road-550-W Yellow, 38",4,713,1120,1001,2852,3853
68691,2011-07-20,20,July,2011,28,Young Adults (25-34),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 48",4,1519,2443,3598,6076,9674
58437,2011-07-20,20,July,2011,20,Youth (<25),M,United States,Oregon,Bikes,Road Bikes,"Road-150 Red, 48",4,2171,3578,3624,8684,12308
59287,2011-07-20,20,July,2011,29,Young Adults (25-34),M,France,Hauts de Seine,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1157,2171,3328
60241,2011-07-20,20,July,2011,54,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-650 Red, 62",4,487,783,1121,1948,3069
60627,2011-07-20,20,July,2011,31,Young Adults (25-34),F,United States,California,Bikes,Road Bikes,"Road-650 Black, 62",1,487,783,280,487,767
70553,2011-07-21,21,July,2011,31,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",4,2171,3578,5342,8684,14026
54951,2011-07-21,21,July,2011,20,Youth (<25),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-400-W Silver, 40",4,420,769,1273,1680,2953
69485,2011-07-21,21,July,2011,51,Adults (35-64),F,Canada,British Columbia,Bikes,Road Bikes,"Road-550-W Yellow, 42",2,713,1120,792,1426,2218
51411,2011-07-21,21,July,2011,39,Adults (35-64),F,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,1031,1266,2297
67923,2011-07-21,21,July,2011,51,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-750 Black, 44",1,344,540,185,344,529
65371,2011-07-21,21,July,2011,32,Young Adults (25-34),M,France,Nord,Bikes,Road Bikes,"Road-750 Black, 48",4,344,540,503,1376,1879
65481,2011-07-21,21,July,2011,35,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-350-W Yellow, 48",3,1083,1701,1191,3249,4440
59117,2011-07-21,21,July,2011,53,Adults (35-64),F,France,Essonne,Bikes,Road Bikes,"Road-150 Red, 52",2,2171,3578,2528,4342,6870
60797,2011-07-21,21,July,2011,26,Young Adults (25-34),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,790,1555,2345
64971,2011-07-21,21,July,2011,18,Youth (<25),F,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,126,344,470
60595,2011-07-22,22,July,2011,23,Youth (<25),M,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 52",4,344,540,309,1376,1685
65577,2011-07-22,22,July,2011,33,Young Adults (25-34),M,Australia,New South Wales,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,1083,1701,397,1083,1480
68537,2011-07-22,22,July,2011,32,Young Adults (25-34),F,Australia,Victoria,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,172,713,885
60225,2011-07-22,22,July,2011,48,Adults (35-64),F,Germany,Hessen,Bikes,Road Bikes,"Road-250 Red, 48",4,1519,2443,3012,6076,9088
58823,2011-07-22,22,July,2011,28,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1335,2171,3506
