,Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
72072,2014-03-16,16,March,2014,39,Adults (35-64),F,Canada,British Columbia,Clothing,Shorts,"Women's Mountain Shorts, M",21,26,70,909,546,1455
63460,2014-03-16,16,March,2014,18,Youth (<25),M,Australia,South Australia,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,763,2171,2934
62618,2014-03-16,16,March,2014,36,Adults (35-64),M,United States,Washington,Bikes,Road Bikes,"Road-350-W Yellow, 40",1,1083,1701,244,1083,1327
92080,2014-03-16,16,March,2014,24,Youth (<25),F,Australia,Victoria,Accessories,Tires and Tubes,LL Road Tire,16,8,21,137,128,265
39790,2014-03-16,16,March,2014,36,Adults (35-64),M,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Black",18,13,35,257,234,491
66710,2014-03-16,16,March,2014,38,Adults (35-64),F,Germany,Hamburg,Bikes,Road Bikes,"Road-350-W Yellow, 44",1,1083,1701,499,1083,1582
38694,2014-03-16,16,March,2014,43,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",17,13,35,368,221,589
79614,2014-03-17,17,March,2014,24,Youth (<25),M,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,2,1,2,2,2,4
35086,2014-03-17,17,March,2014,41,Adults (35-64),F,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Blue",25,13,35,358,325,683
56534,2014-03-17,17,March,2014,35,Adults (35-64),F,United States,California,Bikes,Mountain Bikes,"Mountain-500 Black, 42",1,295,540,234,295,529
96379,2014-03-17,17,March,2014,32,Young Adults (25-34),M,Germany,Hessen,Accessories,Tires and Tubes,Touring Tire,7,11,29,112,77,189
109744,2014-03-17,17,March,2014,31,Young Adults (25-34),M,France,Somme,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,241,755,996
35840,2014-03-17,17,March,2014,43,Adults (35-64),M,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Blue",26,13,35,372,338,710
24268,2014-03-17,17,March,2014,44,Adults (35-64),M,United States,California,Accessories,Fenders,Fender Set - Mountain,12,8,22,163,96,259
54486,2014-03-17,17,March,2014,31,Young Adults (25-34),F,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,997,1252,2249
12364,2014-03-17,17,March,2014,41,Adults (35-64),F,United States,Washington,Accessories,Bottles and Cages,Mountain Bottle Cage,14,4,10,53,56,109
42508,2014-03-17,17,March,2014,37,Adults (35-64),M,United States,Washington,Accessories,Hydration Packs,Hydration Pack - 70 oz.,16,21,55,350,336,686
47042,2014-03-17,17,March,2014,30,Young Adults (25-34),M,Australia,Queensland,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",16,42,54,54,672,726
26374,2014-03-17,17,March,2014,26,Young Adults (25-34),M,Canada,British Columbia,Accessories,Fenders,Fender Set - Mountain,17,8,22,234,136,370
55170,2014-03-17,17,March,2014,40,Adults (35-64),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-400-W Silver, 46",1,420,769,341,420,761
18968,2014-03-17,17,March,2014,41,Adults (35-64),F,Germany,Bayern,Clothing,Caps,AWC Logo Cap,20,7,9,38,140,178
5873,2014-03-17,17,March,2014,31,Young Adults (25-34),M,France,Somme,Accessories,Bottles and Cages,Road Bottle Cage,11,3,9,48,33,81
82403,2014-03-17,17,March,2014,33,Young Adults (25-34),F,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,17,2,5,50,34,84
82402,2014-03-17,17,March,2014,33,Young Adults (25-34),F,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,3,2,5,9,6,15
83231,2014-03-17,17,March,2014,44,Adults (35-64),M,Australia,Victoria,Accessories,Tires and Tubes,Touring Tire Tube,22,2,5,43,44,87
99211,2014-03-17,17,March,2014,41,Adults (35-64),M,France,Seine Saint Denis,Accessories,Tires and Tubes,Road Tire Tube,8,1,4,18,8,26
99210,2014-03-17,17,March,2014,41,Adults (35-64),M,France,Seine Saint Denis,Accessories,Tires and Tubes,Road Tire Tube,7,1,4,16,7,23
2813,2014-03-17,17,March,2014,35,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,12,8,20
83230,2014-03-17,17,March,2014,44,Adults (35-64),M,Australia,Victoria,Accessories,Tires and Tubes,Touring Tire Tube,22,2,5,43,44,87
109474,2014-03-17,17,March,2014,35,Adults (35-64),M,Canada,British Columbia,Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,878,1482,2360
2814,2014-03-17,17,March,2014,35,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,44,30,74
78431,2014-03-17,17,March,2014,31,Young Adults (25-34),F,United States,California,Accessories,Tires and Tubes,HL Mountain Tire,23,13,35,490,299,789
71912,2014-03-17,17,March,2014,30,Young Adults (25-34),F,United Kingdom,England,Clothing,Shorts,"Women's Mountain Shorts, L",4,26,70,165,104,269
22176,2014-03-17,17,March,2014,28,Young Adults (25-34),F,United Kingdom,England,Accessories,Cleaners,Bike Wash - Dissolver,11,3,8,51,33,84
87831,2014-03-17,17,March,2014,32,Young Adults (25-34),F,Australia,New South Wales,Accessories,Tires and Tubes,ML Mountain Tire,25,11,30,378,275,653
87830,2014-03-17,17,March,2014,32,Young Adults (25-34),F,Australia,New South Wales,Accessories,Tires and Tubes,ML Mountain Tire,20,11,30,302,220,522
78430,2014-03-17,17,March,2014,31,Young Adults (25-34),F,United States,California,Accessories,Tires and Tubes,HL Mountain Tire,17,13,35,362,221,583
56478,2014-03-17,17,March,2014,34,Young Adults (25-34),M,United States,California,Bikes,Mountain Bikes,"Mountain-500 Black, 40",1,295,540,234,295,529
37408,2014-03-17,17,March,2014,65,Seniors (64+),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",16,13,35,341,208,549
46706,2014-03-17,17,March,2014,32,Young Adults (25-34),M,Germany,Hessen,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",12,38,50,102,456,558
2815,2014-03-17,17,March,2014,35,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,44,30,74
79613,2014-03-17,17,March,2014,24,Youth (<25),M,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,8,1,2,8,8,16
79612,2014-03-17,17,March,2014,24,Youth (<25),M,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,7,1,2,7,7,14
5872,2014-03-17,17,March,2014,31,Young Adults (25-34),M,France,Somme,Accessories,Bottles and Cages,Road Bottle Cage,8,3,9,35,24,59
98406,2014-03-17,17,March,2014,18,Youth (<25),M,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,20,2,5,59,40,99
98407,2014-03-17,17,March,2014,18,Youth (<25),M,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,15,2,5,44,30,74
29468,2014-03-17,17,March,2014,43,Adults (35-64),F,Australia,Victoria,Clothing,Gloves,"Half-Finger Gloves, M",24,9,24,239,216,455
2812,2014-03-17,17,March,2014,35,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,44,30,74
57636,2014-03-17,17,March,2014,37,Adults (35-64),M,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,544,1266,1810
32514,2014-03-17,17,March,2014,40,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",19,13,35,411,247,658
42982,2014-03-17,17,March,2014,34,Young Adults (25-34),M,France,Seine Saint Denis,Accessories,Hydration Packs,Hydration Pack - 70 oz.,4,21,55,96,84,180
108634,2014-03-17,17,March,2014,46,Adults (35-64),M,France,Seine Saint Denis,Bikes,Touring Bikes,"Touring-1000 Blue, 60",1,1482,2384,473,1482,1955
100532,2014-03-17,17,March,2014,30,Young Adults (25-34),F,Australia,Victoria,Accessories,Tires and Tubes,Patch Kit/8 Patches,3,1,2,2,3,5
66578,2014-03-17,17,March,2014,28,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 48",1,344,540,174,344,518
53790,2014-03-17,17,March,2014,44,Adults (35-64),M,Australia,Victoria,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,567,1266,1833
88672,2014-03-17,17,March,2014,20,Youth (<25),M,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,16,1,2,12,16,28
62940,2014-03-17,17,March,2014,43,Adults (35-64),F,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,656,2171,2827
96378,2014-03-17,17,March,2014,32,Young Adults (25-34),M,Germany,Hessen,Accessories,Tires and Tubes,Touring Tire,25,11,29,399,275,674
38816,2014-03-17,17,March,2014,36,Adults (35-64),M,United States,California,Accessories,Helmets,"Sport-100 Helmet, Black",20,13,35,426,260,686
48628,2014-03-17,17,March,2014,35,Adults (35-64),F,United States,Oregon,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",18,38,50,90,684,774
95970,2014-03-17,17,March,2014,54,Adults (35-64),F,United Kingdom,England,Accessories,Tires and Tubes,LL Road Tire,27,8,21,328,216,544
67720,2014-03-17,17,March,2014,36,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,1083,1701,584,1083,1667
77495,2014-03-17,17,March,2014,52,Adults (35-64),F,Canada,British Columbia,Accessories,Tires and Tubes,HL Mountain Tire,3,13,35,65,39,104
106336,2014-03-17,17,March,2014,43,Adults (35-64),M,United States,Washington,Accessories,Tires and Tubes,Mountain Tire Tube,26,2,5,49,52,101
40114,2014-03-17,17,March,2014,31,Young Adults (25-34),M,United States,California,Accessories,Helmets,"Sport-100 Helmet, Red",23,13,35,490,299,789
16950,2014-03-17,17,March,2014,59,Adults (35-64),F,Australia,South Australia,Clothing,Caps,AWC Logo Cap,11,7,9,4,77,81
34558,2014-03-17,17,March,2014,28,Young Adults (25-34),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Red",11,13,35,238,143,381
18466,2014-03-17,17,March,2014,31,Young Adults (25-34),M,France,Somme,Clothing,Caps,AWC Logo Cap,18,7,9,7,126,133
95655,2014-03-17,17,March,2014,28,Young Adults (25-34),M,Canada,British Columbia,Accessories,Tires and Tubes,ML Mountain Tire,28,11,30,524,308,832
95654,2014-03-17,17,March,2014,28,Young Adults (25-34),M,Canada,British Columbia,Accessories,Tires and Tubes,ML Mountain Tire,18,11,30,337,198,535
5358,2014-03-17,17,March,2014,31,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,5,2,5,15,10,25
16657,2014-03-17,17,March,2014,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,32,22,54
88553,2014-03-17,17,March,2014,17,Youth (<25),M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,Mountain Tire Tube,3,2,5,7,6,13
112060,2014-03-17,17,March,2014,20,Youth (<25),M,Australia,New South Wales,Bikes,Touring Bikes,"Touring-3000 Blue, 54",1,461,742,185,461,646
109406,2014-03-17,17,March,2014,44,Adults (35-64),M,Australia,Victoria,Bikes,Touring Bikes,"Touring-3000 Yellow, 54",1,461,742,125,461,586
90431,2014-03-17,17,March,2014,23,Youth (<25),M,Australia,Victoria,Accessories,Tires and Tubes,Patch Kit/8 Patches,3,1,2,2,3,5
95971,2014-03-17,17,March,2014,54,Adults (35-64),F,United Kingdom,England,Accessories,Tires and Tubes,LL Road Tire,19,8,21,231,152,383
43348,2014-03-17,17,March,2014,59,Adults (35-64),F,Australia,South Australia,Clothing,Jerseys,"Long-Sleeve Logo Jersey, M",9,38,50,27,342,369
83454,2014-03-17,17,March,2014,56,Adults (35-64),F,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,13,2,5,38,26,64
28250,2014-03-17,17,March,2014,28,Young Adults (25-34),M,Canada,British Columbia,Clothing,Gloves,"Half-Finger Gloves, M",8,9,24,118,72,190
83455,2014-03-17,17,March,2014,56,Adults (35-64),F,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,17,2,5,49,34,83
41526,2014-03-17,17,March,2014,44,Adults (35-64),M,United States,California,Accessories,Helmets,"Sport-100 Helmet, Black",14,13,35,298,182,480
83456,2014-03-17,17,March,2014,56,Adults (35-64),F,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,3,2,5,9,6,15
10352,2014-03-17,17,March,2014,39,Adults (35-64),F,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,30,2,5,57,60,117
47336,2014-03-17,17,March,2014,21,Youth (<25),F,Germany,Hamburg,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",24,38,50,204,912,1116
728,2014-03-17,17,March,2014,58,Adults (35-64),M,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,10,59,159,793,590,1383
47400,2014-03-17,17,March,2014,35,Adults (35-64),F,Australia,New South Wales,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",26,42,54,129,1092,1221
710,2014-03-17,17,March,2014,54,Adults (35-64),F,United Kingdom,England,Accessories,Bike Stands,All-Purpose Bike Stand,2,59,159,187,118,305
77494,2014-03-17,17,March,2014,52,Adults (35-64),F,Canada,British Columbia,Accessories,Tires and Tubes,HL Mountain Tire,17,13,35,368,221,589
88552,2014-03-17,17,March,2014,17,Youth (<25),M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,Mountain Tire Tube,7,2,5,16,14,30
28840,2014-03-17,17,March,2014,65,Seniors (64+),F,United States,California,Clothing,Gloves,"Half-Finger Gloves, S",3,9,24,44,27,71
10472,2014-03-17,17,March,2014,21,Youth (<25),F,Germany,Hamburg,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,19,14,33
35378,2014-03-17,17,March,2014,41,Adults (35-64),F,Germany,Bayern,Accessories,Helmets,"Sport-100 Helmet, Blue",23,13,35,498,299,797
3682,2014-03-17,17,March,2014,19,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,24,2,5,71,48,119
90430,2014-03-17,17,March,2014,23,Youth (<25),M,Australia,Victoria,Accessories,Tires and Tubes,Patch Kit/8 Patches,11,1,2,6,11,17
69046,2014-03-17,17,March,2014,29,Young Adults (25-34),F,Germany,Hessen,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,1083,1701,499,1083,1582
10785,2014-03-17,17,March,2014,18,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5,6,4,10
11052,2014-03-17,17,March,2014,65,Seniors (64+),F,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,13,4,10,75,52,127
11053,2014-03-17,17,March,2014,65,Seniors (64+),F,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,29,4,10,168,116,284
55192,2014-03-17,17,March,2014,35,Adults (35-64),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-500 Silver, 42",1,308,565,184,308,492
21046,2014-03-17,17,March,2014,32,Young Adults (25-34),M,Germany,Hessen,Clothing,Caps,AWC Logo Cap,17,7,9,23,119,142
16457,2014-03-17,17,March,2014,43,Adults (35-64),F,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,3,3,9,12,9,21
32648,2014-03-17,17,March,2014,26,Young Adults (25-34),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",3,13,35,65,39,104
38890,2014-03-17,17,March,2014,18,Youth (<25),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",13,13,35,281,169,450
43508,2014-03-17,17,March,2014,23,Youth (<25),M,Australia,Victoria,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",1,42,54,1,42,43
81761,2014-03-17,17,March,2014,40,Adults (35-64),M,Canada,British Columbia,Accessories,Tires and Tubes,ML Mountain Tire,14,11,30,262,154,416
16456,2014-03-17,17,March,2014,43,Adults (35-64),F,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,30,3,9,123,90,213
22594,2014-03-17,17,March,2014,22,Youth (<25),F,United States,Washington,Accessories,Cleaners,Bike Wash - Dissolver,1,3,8,3,3,6
88554,2014-03-17,17,March,2014,17,Youth (<25),M,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,Mountain Tire Tube,12,2,5,28,24,52
104542,2014-03-17,17,March,2014,25,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire Tube,8,2,5,15,16,31
88673,2014-03-17,17,March,2014,20,Youth (<25),M,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,10,1,2,7,10,17
39178,2014-03-17,17,March,2014,20,Youth (<25),M,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Black",2,13,35,35,26,61
25130,2014-03-17,17,March,2014,35,Adults (35-64),F,United States,California,Accessories,Fenders,Fender Set - Mountain,6,8,22,81,48,129
56220,2014-03-17,17,March,2014,41,Adults (35-64),F,Germany,Bayern,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,1031,1266,2297
10784,2014-03-17,17,March,2014,18,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,17,2,5,49,34,83
12734,2014-03-17,17,March,2014,34,Young Adults (25-34),M,France,Seine Saint Denis,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,21,20,41
13838,2014-03-17,17,March,2014,29,Young Adults (25-34),F,Germany,Hessen,Accessories,Bottles and Cages,Road Bottle Cage,10,3,9,54,30,84
110874,2014-03-17,17,March,2014,35,Adults (35-64),F,United States,Oregon,Bikes,Touring Bikes,"Touring-2000 Blue, 60",1,755,1215,290,755,1045
76268,2014-03-17,17,March,2014,35,Adults (35-64),F,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,12,2,5,35,24,59
57256,2014-03-17,17,March,2014,44,Adults (35-64),M,United States,California,Bikes,Mountain Bikes,"Mountain-100 Black, 38",1,1898,3375,1410,1898,3308
16656,2014-03-17,17,March,2014,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,32,22,54
45466,2014-03-17,17,March,2014,31,Young Adults (25-34),M,France,Somme,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",17,38,50,51,646,697
86629,2014-03-17,17,March,2014,22,Youth (<25),F,United States,Washington,Accessories,Tires and Tubes,Mountain Tire Tube,28,2,5,53,56,109
20694,2014-03-17,17,March,2014,35,Adults (35-64),F,Australia,New South Wales,Clothing,Caps,AWC Logo Cap,3,7,9,2,21,23
86628,2014-03-17,17,March,2014,22,Youth (<25),F,United States,Washington,Accessories,Tires and Tubes,Mountain Tire Tube,21,2,5,40,42,82
31970,2014-03-17,17,March,2014,39,Adults (35-64),F,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Blue",5,13,35,72,65,137
73122,2014-03-17,17,March,2014,40,Adults (35-64),F,Australia,New South Wales,Clothing,Shorts,"Women's Mountain Shorts, M",15,26,70,524,390,914
66940,2014-03-17,17,March,2014,34,Young Adults (25-34),M,France,Seine Saint Denis,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120,205,713,918
12735,2014-03-17,17,March,2014,34,Young Adults (25-34),M,France,Seine Saint Denis,Accessories,Bottles and Cages,Water Bottle - 30 oz.,29,2,5,61,58,119
50830,2014-03-17,17,March,2014,25,Young Adults (25-34),F,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,961,1266,2227
5359,2014-03-17,17,March,2014,31,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,12,8,20
81760,2014-03-17,17,March,2014,40,Adults (35-64),M,Canada,British Columbia,Accessories,Tires and Tubes,ML Mountain Tire,14,11,30,262,154,416
73118,2014-03-17,17,March,2014,35,Adults (35-64),F,Australia,New South Wales,Clothing,Shorts,"Women's Mountain Shorts, L",16,26,70,558,416,974
5561,2014-03-18,18,March,2014,42,Adults (35-64),M,Germany,Saarland,Accessories,Bottles and Cages,Mountain Bottle Cage,3,4,10,13,12,25
18864,2014-03-18,18,March,2014,31,Young Adults (25-34),F,Germany,Saarland,Clothing,Caps,AWC Logo Cap,12,7,9,5,84,89
85043,2014-03-18,18,March,2014,21,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,1,1,2,1,1,2
5560,2014-03-18,18,March,2014,42,Adults (35-64),M,Germany,Saarland,Accessories,Bottles and Cages,Mountain Bottle Cage,13,4,10,55,52,107
40004,2014-03-18,18,March,2014,25,Young Adults (25-34),F,France,Loiret,Accessories,Helmets,"Sport-100 Helmet, Black",1,13,35,18,13,31
48270,2014-03-18,18,March,2014,49,Adults (35-64),F,Canada,British Columbia,Clothing,Jerseys,"Long-Sleeve Logo Jersey, S",15,38,50,173,570,743
37304,2014-03-18,18,March,2014,38,Adults (35-64),F,Australia,South Australia,Accessories,Helmets,"Sport-100 Helmet, Black",14,13,35,220,182,402
104624,2014-03-18,18,March,2014,41,Adults (35-64),M,France,Seine (Paris),Accessories,Tires and Tubes,Touring Tire,2,11,29,26,22,48
54956,2014-03-18,18,March,2014,20,Youth (<25),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-400-W Silver, 40",1,420,769,318,420,738
111446,2014-03-18,18,March,2014,35,Adults (35-64),F,United States,California,Bikes,Touring Bikes,"Touring-1000 Blue, 54",1,1482,2384,854,1482,2336
66626,2014-03-18,18,March,2014,32,Young Adults (25-34),F,France,Seine (Paris),Bikes,Road Bikes,"Road-750 Black, 48",1,344,540,99,344,443
108918,2014-03-18,18,March,2014,43,Adults (35-64),F,France,Moselle,Bikes,Touring Bikes,"Touring-1000 Blue, 60",1,1482,2384,616,1482,2098
43136,2014-03-18,18,March,2014,19,Youth (<25),M,France,Seine (Paris),Accessories,Hydration Packs,Hydration Pack - 70 oz.,15,21,55,362,315,677
48854,2014-03-18,18,March,2014,26,Young Adults (25-34),M,United Kingdom,England,Clothing,Jerseys,"Long-Sleeve Logo Jersey, M",14,38,50,140,532,672
66298,2014-03-18,18,March,2014,59,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-750 Black, 48",1,344,540,185,344,529
112876,2014-03-18,18,March,2014,33,Young Adults (25-34),F,Canada,British Columbia,Clothing,Vests,"Classic Vest, M",12,24,64,472,288,760
6799,2014-03-18,18,March,2014,31,Young Adults (25-34),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,26,22,48
59382,2014-03-18,18,March,2014,35,Adults (35-64),F,France,Essonne,Bikes,Road Bikes,"Road-250 Red, 52",1,1519,2443,826,1519,2345
25830,2014-03-18,18,March,2014,51,Adults (35-64),F,United States,Washington,Accessories,Fenders,Fender Set - Mountain,27,8,22,247,216,463
66832,2014-03-18,18,March,2014,30,Young Adults (25-34),F,France,Moselle,Bikes,Road Bikes,"Road-750 Black, 48",1,344,540,131,344,475
109368,2014-03-18,18,March,2014,28,Young Adults (25-34),M,United Kingdom,England,Bikes,Touring Bikes,"Touring-3000 Yellow, 44",1,461,742,251,461,712
32028,2014-03-18,18,March,2014,35,Adults (35-64),F,France,Essonne,Accessories,Helmets,"Sport-100 Helmet, Blue",20,13,35,412,260,672
59572,2014-03-18,18,March,2014,38,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,1264,2171,3435
72640,2014-03-18,18,March,2014,36,Adults (35-64),F,United States,Washington,Clothing,Shorts,"Women's Mountain Shorts, M",7,26,70,200,182,382
6798,2014-03-18,18,March,2014,31,Young Adults (25-34),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,13,2,5,31,26,57
85042,2014-03-18,18,March,2014,21,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,2,1,2,2,2,4
73430,2014-03-18,18,March,2014,28,Young Adults (25-34),M,Canada,British Columbia,Clothing,Socks,"Racing Socks, M",15,3,9,89,45,134
87588,2014-03-18,18,March,2014,42,Adults (35-64),F,Germany,Saarland,Accessories,Tires and Tubes,Patch Kit/8 Patches,25,1,2,16,25,41
32272,2014-03-18,18,March,2014,38,Adults (35-64),F,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Red",27,13,35,556,351,907
60388,2014-03-18,18,March,2014,53,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-650 Red, 58",1,487,783,194,487,681
87768,2014-03-18,18,March,2014,30,Young Adults (25-34),M,Australia,New South Wales,Accessories,Tires and Tubes,Road Tire Tube,15,1,4,37,15,52
85984,2014-03-18,18,March,2014,19,Youth (<25),M,United Kingdom,England,Accessories,Tires and Tubes,Touring Tire Tube,28,2,5,78,56,134
7589,2014-03-18,18,March,2014,38,Adults (35-64),M,Germany,Bayern,Accessories,Bottles and Cages,Road Bottle Cage,8,3,9,47,24,71
7588,2014-03-18,18,March,2014,38,Adults (35-64),M,Germany,Bayern,Accessories,Bottles and Cages,Road Bottle Cage,29,3,9,171,87,258
66424,2014-03-18,18,March,2014,28,Young Adults (25-34),M,Canada,British Columbia,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1371,2171,3542
73431,2014-03-18,18,March,2014,28,Young Adults (25-34),M,Canada,British Columbia,Clothing,Socks,"Racing Socks, M",8,3,9,47,24,71
18716,2014-03-18,18,March,2014,30,Young Adults (25-34),M,Australia,New South Wales,Clothing,Caps,AWC Logo Cap,8,7,9,7,56,63
100798,2014-03-18,18,March,2014,58,Adults (35-64),F,Australia,New South Wales,Accessories,Tires and Tubes,LL Road Tire,11,8,21,113,88,201
16292,2014-03-18,18,March,2014,26,Young Adults (25-34),M,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,28,3,9,158,84,242
37982,2014-03-18,18,March,2014,59,Adults (35-64),M,United States,California,Accessories,Helmets,"Sport-100 Helmet, Red",16,13,35,341,208,549
16293,2014-03-18,18,March,2014,26,Young Adults (25-34),M,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,3,3,9,17,9,26
87590,2014-03-18,18,March,2014,42,Adults (35-64),F,Germany,Saarland,Accessories,Tires and Tubes,Patch Kit/8 Patches,24,1,2,15,24,39
87589,2014-03-18,18,March,2014,42,Adults (35-64),F,Germany,Saarland,Accessories,Tires and Tubes,Patch Kit/8 Patches,9,1,2,6,9,15
18100,2014-03-18,18,March,2014,35,Adults (35-64),F,France,Nord,Clothing,Caps,AWC Logo Cap,4,7,9,3,28,31
482,2014-03-18,18,March,2014,39,Adults (35-64),M,France,Seine Saint Denis,Accessories,Bike Racks,Hitch Rack - 4-Bike,7,45,120,374,315,689
104625,2014-03-18,18,March,2014,41,Adults (35-64),M,France,Seine (Paris),Accessories,Tires and Tubes,Touring Tire,25,11,29,320,275,595
34204,2014-03-18,18,March,2014,43,Adults (35-64),M,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Red",18,13,35,371,234,605
107768,2014-03-18,18,March,2014,20,Youth (<25),F,United States,California,Accessories,Tires and Tubes,ML Road Tire,22,9,25,341,198,539
21156,2014-03-18,18,March,2014,26,Young Adults (25-34),M,United Kingdom,England,Clothing,Caps,AWC Logo Cap,19,7,9,31,133,164
36148,2014-03-18,18,March,2014,19,Youth (<25),M,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Red",20,13,35,412,260,672
